"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163958081330101,-0.0163922354424256,0.00144976478518711,0.0612062303340946,0.0857550533731181,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163950945813433,-0.0163895633535943,0.0167999142900189,0.138337121564021,0.191233613765112,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.01639529750937,-0.0163904567610626,-0.00102570227020112,0.0506625072434608,0.0725863624943212,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.739071194794762,0.754175626776284,0.80495934285865,0.841080865427423,0.846339049922794,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163956813199221,-0.0163908661120593,0.0152856950372183,0.128171570172148,0.1856751680192,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484601974002,-0.00816484398836742,0.00212421775889424,0.049783057452849,0.0706193233332304,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484604016942,-0.00816484434234644,0.0174751743215398,0.137076477982146,0.183243622097588,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484604788242,-0.00816484536966278,-0.000341575141944806,0.0336809757867663,0.0532458108366519,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.73901470729137,0.753993387880369,0.80503342635518,0.841390959823881,0.84659281558828,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484594868743,-0.00816484312422123,0.0159339635415508,0.127406066896118,0.185381483933985,"Later Intervention"
