"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163881094123705,-0.0163278120272869,0.144509859748007,0.603036116030252,0.721666769542842,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163875743462469,-0.0163323850748388,0.172316557999022,0.72227094490588,0.847561545646991,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163861946150787,-0.0163115455506693,0.132563391067765,0.541408338531081,0.665658436356341,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163876437135752,-0.0163254328716362,0.163443538681,0.696278045827108,0.800159500706448,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163850514834086,-0.0163216045265197,0.166248784441438,0.681347039107992,0.794086563895273,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484583881352,-0.00816484023631554,0.0820626636356125,0.466855117774921,0.614634159611202,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484585351898,-0.00816483526890948,0.112160992206841,0.648390515836883,0.8120780792569,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484579440373,-0.00816483388715884,0.0688697165352294,0.404199730262078,0.522009869220161,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484603941499,-0.00816484132993434,0.102604006818276,0.623390152506971,0.747773754473939,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484574930094,-0.00816483313303131,0.104310735386611,0.585938559479941,0.735405979764097,"Later Intervention"
