"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163951922792166,-0.016386189507686,0.0183988170865303,0.131841829933531,0.175308625271387,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.016393214316507,-0.0163671556030356,0.0809352114865934,0.504615107146487,0.682669112790122,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163958129274058,-0.0163883444386813,0.0126793174296514,0.111122771405078,0.151010251583667,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.00109746902172241,0.135785192737315,0.715436828075042,0.850642096864916,0.861744866434628,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163948094295706,-0.0163780967369668,0.0806590073548421,0.503089590031049,0.687183422501825,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484603880232,-0.00816484473812982,0.0116468307027956,0.103348911144518,0.147251318904126,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484600394931,-0.0081648430488356,0.0744640955757578,0.502242305725289,0.685030966667209,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484604022095,-0.00816484532028677,0.00586408203946548,0.0702132898333686,0.105481551230472,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00373578693557188,0.11726316431958,0.713226411038639,0.850947548101411,0.861821356961671,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484602116252,-0.00816484440522524,0.0741836453466616,0.498998833763433,0.682390316820917,"Later Intervention"
