"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163950690202988,-0.0163850451380156,0.0102270243548289,0.102813791691339,0.133796340878163,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.016395439058528,-0.0163873388045413,0.0249803130303052,0.159676818771048,0.200268349903723,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163944447321233,-0.0163765447703792,0.0442884727588524,0.213804274986824,0.252848688947039,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.653390056749818,0.669402878730977,0.742504424592445,0.804485085467551,0.815361238076693,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0162305286313935,-0.0148267699065462,0.194350426825642,0.391675266874537,0.416272664947736,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484603809745,-0.00816484427754169,0.00905661581475003,0.0812560887454908,0.1232166167098,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484604456622,-0.00816484523490999,0.0237848188010882,0.15975986354428,0.200566340624631,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484585686676,-0.00816484071869982,0.0431294436498357,0.211250566905276,0.252909322109224,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.654405994070525,0.670377625706797,0.742265910170983,0.801466389482452,0.81308470115194,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0081646383618281,-0.00813194418127554,0.193035556823395,0.39453770826729,0.419366651729384,"Later Intervention"
