"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.05079765420306,-0.7358535250282,0.267064187700627,0.7886078132926,0.821300659369872,"pooled"
"2","global: transit",0.95,0.9,"mean",0.321142781141096,0.397884097536053,0.673950452243617,0.833918463844315,0.848680080498693,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.254492576378448,0.345693575316357,0.613192536745706,0.81089865590514,0.836692234158203,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-2.1515577102844,-1.40262288247327,-0.128081942777204,0.639958028001943,0.741399521101899,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.812605574305222,-0.548456257898016,0.0653290447179839,0.643027318259807,0.704229682176786,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.09686637367414,-0.805630659224863,-0.0142486336607872,0.639029339287123,0.709731409392584,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-2.36481935487946,-1.50328280048323,-0.164451382077568,0.659636908672142,0.773873268570115,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.2631637859916,-0.802969659694802,-0.00854213815631837,0.640089161471736,0.726733401711049,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.40692293169083,-0.905328463610732,-0.0394506623045615,0.63130338885516,0.729164201567668,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-2.01350495320159,-1.37408295606656,-0.126605841232463,0.648316333523469,0.74995371310211,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.0480751901355,-0.715625612601345,-0.00366198368569608,0.582142289752521,0.680793623409019,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.16255273208429,-0.76504098552602,-0.0119559019681382,0.592324413403542,0.651545240631555,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-2.42946876038381,-1.36486779321895,-0.141303893694807,0.661658677545247,0.775790379934167,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.783896559328581,-0.55664823864776,0.104954647879592,0.676962563797217,0.749590803849222,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.32500611482726,-0.839570294176526,-0.0036396103548121,0.651767768639088,0.724825046897,"partial"
"16","Corse: residential",0.95,0.9,"mean",-2.90874626831064,-1.8082445052048,-0.248660042399442,0.64253526686973,0.72602441404522,"partial"
"17","Corse: transit",0.95,0.9,"mean",-2.2359286325755,-1.75552213572302,-0.263245813841155,0.493263947371031,0.614699739132875,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-2.73977613014796,-1.99287522631222,-0.382494420314303,0.476581237706852,0.578827216715011,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-2.09856643673345,-1.28030562410936,-0.100642383557688,0.682833640362254,0.770686775692886,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.747718504851008,-0.510990637049403,0.0908187665408732,0.676186334596627,0.755954650736225,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-1.5122474097635,-0.997630505823165,-0.0497587285042876,0.652393983583901,0.720308574771828,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-2.09246632852878,-1.43000682664829,-0.158959738098852,0.635461268770804,0.719467864186481,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-1.20074355078967,-0.773182505775597,-0.0597479546822923,0.581968711440717,0.68843214385568,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.31022771739393,-0.856742046279441,-0.044886843388015,0.667311159401417,0.746900143674707,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-1.86903348540363,-1.26710707441751,-0.0992871338077839,0.621093751766633,0.713856894340319,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-0.937803143670755,-0.64371359784618,0.0568677787307853,0.644353115541942,0.72542364514583,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-0.957637810006409,-0.599948310176161,0.0846307632007228,0.66779497421297,0.753300160647497,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-2.44449765913323,-1.39210114448649,-0.16141000703282,0.699607135492656,0.77428501780561,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.09889915955008,-0.704580766405344,0.0264913090652057,0.659143012018003,0.748089080205043,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.26772200489042,-0.889924493649744,-0.015933263020113,0.617857858959072,0.707301260760815,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-2.39073631314188,-1.4127739145645,-0.191538877373391,0.61503058637001,0.714933361958709,"partial"
"32","Occitanie: transit",0.95,0.9,"mean",-1.72553144350553,-1.12986011056688,-0.172761787415579,0.576351477943615,0.672550041896096,"partial"
"33","Occitanie: averageMobility",0.95,0.9,"mean",-1.94956676758462,-1.34898095349653,-0.197193917392019,0.599210438616643,0.709806907117646,"partial"
"34","Pays de la Loire: residential",0.95,0.9,"mean",-2.10469310335783,-1.40745386909706,-0.166095908497406,0.612883772353271,0.692745982281917,"partial"
"35","Pays de la Loire: transit",0.95,0.9,"mean",-1.38636591359848,-1.00530825805183,-0.112687070989367,0.596004751437153,0.661350536386463,"partial"
"36","Pays de la Loire: averageMobility",0.95,0.9,"mean",-1.9644460598669,-1.37668444608672,-0.186058949829305,0.57289399200328,0.680987278197608,"partial"
"37","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-2.38551100095503,-1.5675079021319,-0.204061906592976,0.655067445283757,0.75344491015632,"partial"
"38","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-1.02412287758012,-0.72217447577567,0.00732835635317635,0.65038110960216,0.714810240865312,"partial"
"39","Provence-Alpes-Côte d'Azur: averageMobility",0.95,0.9,"mean",-1.2945082314477,-0.890121435227086,-0.0368807327813238,0.631852877633577,0.722563674471158,"partial"
"40","Île-de-France: residential",0.95,0.9,"mean",-1.64587411285039,-1.00123748926731,-0.0548311771280459,0.667264113691087,0.742938663432664,"partial"
"41","Île-de-France: transit",0.95,0.9,"mean",-0.710686884960924,-0.449284292172518,0.143524601927603,0.705010553354342,0.781614068330862,"partial"
"42","Île-de-France: averageMobility",0.95,0.9,"mean",-0.576422136480737,-0.400576607724425,0.171702962608306,0.701776403616309,0.769577801885188,"partial"
"43","France-hopitaux: residential",0.95,0.9,"mean",-1.93735793717974,-1.26402222279144,-0.0605284461020985,0.682356381926753,0.792091454125297,"partial"
"44","France-hopitaux: transit",0.95,0.9,"mean",-0.511459320967712,-0.258914443611252,0.252600079385558,0.731228743906158,0.787826639353257,"partial"
"45","France-hopitaux: averageMobility",0.95,0.9,"mean",-0.792157135688559,-0.467095487381789,0.174557643150172,0.706599190389591,0.791380846915329,"partial"
"46","France-OC19: residential",0.95,0.9,"mean",-1.50526178736999,-1.01128686683885,0.0280967754707796,0.717226511656189,0.793890173456805,"partial"
"47","France-OC19: transit",0.95,0.9,"mean",-0.235065061367382,-0.0516439079193338,0.335282950095065,0.734012593227351,0.790423210180775,"partial"
"48","France-OC19: averageMobility",0.95,0.9,"mean",-0.474895151333175,-0.207127622645842,0.298266768282146,0.755735658992927,0.81833782025547,"partial"
"49","France-EHPAD: residential",0.95,0.9,"mean",-9.28485128246228,-6.72548693394024,-1.530789254024,0.421971569463235,0.4823224361139,"partial"
"50","France-EHPAD: transit",0.95,0.9,"mean",-21.6618038469515,-14.5390121989392,-3.229844635861,0.442529414373445,0.505400199552314,"partial"
"51","France-EHPAD: averageMobility",0.95,0.9,"mean",-8.99394600941266,-6.13907865937145,-1.13718775181953,0.482632367961886,0.551521185166573,"partial"
