"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.016381120591025,-0.0162568804844309,0.150493667699915,0.511725646084672,0.578732713789442,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163922136890224,-0.016368062947948,0.0783893447174662,0.336725667634162,0.409218373969134,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163876683351369,-0.0163287302640129,0.120426566957733,0.486022153806068,0.597053039965737,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163841662595607,-0.0163173030783337,0.16095799182353,0.693668801849869,0.835126216578248,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163919192034814,-0.0163657473794906,0.0579000429070787,0.280610991978584,0.348037522316002,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484580502884,-0.00816479301292283,0.123896358992671,0.501631490669731,0.57084413951279,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.0081648459186523,-0.00816484022350397,0.0509496773858797,0.289131454422947,0.378623270934088,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484592662807,-0.0081648347327744,0.0937850072275447,0.478449328028069,0.582271456668528,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484568415984,-0.00816482449082506,0.135394315494635,0.685921791817522,0.833303974917674,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484599787838,-0.0081648409764711,0.0301109311856717,0.197043868642084,0.277285563257868,"Later Intervention"
