"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.016366146612392,-0.0161353700332293,0.342091870776082,0.91669179521871,0.951500637094634,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163577508950358,-0.0161151486758482,0.306096685495399,0.897458081226787,0.942805442359694,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163489421629684,-0.0159164382094668,0.355925712404678,0.905799218662284,0.945499001212204,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163692718034237,-0.0161287741867357,0.29277671263462,0.883667137246015,0.935430542795194,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163498849315467,-0.0161259756040463,0.309138060874704,0.88541171381494,0.936174464932602,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.0081648456784303,-0.00816481413070371,0.177559524477405,0.806153652847739,0.905331090667375,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484569372894,-0.00816483003000848,0.138056214475354,0.718184816992976,0.855446809706546,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484590366056,-0.00816482556979266,0.189343782328661,0.807944790614345,0.886233726275849,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484595620493,-0.00816483229332547,0.122402488016194,0.65888139319204,0.814524431301604,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484587613288,-0.008164823189316,0.140412817486256,0.701332060204222,0.815565266326918,"Later Intervention"
