"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163806172881568,-0.0162645572892539,0.163454704097148,0.471644851460605,0.526886751326013,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163821241550957,-0.0162868139319965,0.154335980760064,0.48867160834867,0.533621381100337,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163752802431986,-0.0162394743074062,0.158321165315188,0.462074509778796,0.504660843059304,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163870092184793,-0.0163194594793946,0.141391148248071,0.480271169390385,0.536056185966986,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163753851076815,-0.0162657873455679,0.150862333649715,0.481319287075784,0.53423001097046,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.0081648459634065,-0.00816483793909852,0.0864403299812494,0.408160853269832,0.469586258492568,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.0081648459297032,-0.00816483785063668,0.0774783431650234,0.409091318400502,0.488877369690912,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484596153736,-0.00816483377983893,0.0809300595677336,0.377139047961818,0.447292343328124,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484587209415,-0.00816483742231087,0.0639990726699903,0.385724702173834,0.469818873313185,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484592756994,-0.00816484140155669,0.0733641931772019,0.40341417576711,0.483516626048741,"Later Intervention"
