"","key","value","x","country","region"
"50","social_distancing_encouraged",2020-03-16,4,"France","Occitanie"
"51","schools_universities",2020-03-14,4.3,"France","Pays de la Loire"
"52","self_isolating_if_ill",2020-03-16,4.3,"France","Pays de la Loire"
"53","public_events",2020-03-13,4.3,"France","Pays de la Loire"
"54","lockdown",2020-03-17,4.3,"France","Pays de la Loire"
"55","social_distancing_encouraged",2020-03-16,4,"France","Pays de la Loire"
"56","schools_universities",2020-03-14,5.3,"France","Provence-Alpes-Côte d'Azur"
"57","self_isolating_if_ill",2020-03-16,5.3,"France","Provence-Alpes-Côte d'Azur"
"58","public_events",2020-03-13,5.3,"France","Provence-Alpes-Côte d'Azur"
"59","lockdown",2020-03-17,5.3,"France","Provence-Alpes-Côte d'Azur"
"60","social_distancing_encouraged",2020-03-16,5,"France","Provence-Alpes-Côte d'Azur"
"61","schools_universities",2020-03-14,4.3,"France","Île-de-France"
"62","self_isolating_if_ill",2020-03-16,4.3,"France","Île-de-France"
"63","public_events",2020-03-13,4.3,"France","Île-de-France"
"64","lockdown",2020-03-17,4.3,"France","Île-de-France"
"65","social_distancing_encouraged",2020-03-16,4,"France","Île-de-France"
"66","schools_universities",2020-03-14,4.3,"France","France-hopitaux"
"67","self_isolating_if_ill",2020-03-16,4.3,"France","France-hopitaux"
"68","public_events",2020-03-13,4.3,"France","France-hopitaux"
"69","lockdown",2020-03-17,4.3,"France","France-hopitaux"
"70","social_distancing_encouraged",2020-03-16,4,"France","France-hopitaux"
"71","schools_universities",2020-03-14,5.3,"France","France-OC19"
"72","self_isolating_if_ill",2020-03-16,5.3,"France","France-OC19"
"73","public_events",2020-03-13,5.3,"France","France-OC19"
"74","lockdown",2020-03-17,5.3,"France","France-OC19"
"75","social_distancing_encouraged",2020-03-16,5,"France","France-OC19"
"76","schools_universities",2020-03-14,30.3,"France","France-EHPAD"
"77","self_isolating_if_ill",2020-03-16,30.3,"France","France-EHPAD"
"78","public_events",2020-03-13,30.3,"France","France-EHPAD"
"79","lockdown",2020-03-17,30.3,"France","France-EHPAD"
"80","social_distancing_encouraged",2020-03-16,30,"France","France-EHPAD"
"81","schools_universities",2020-03-13,5.3,"Denmark","Denmark"
"82","self_isolating_if_ill",2020-03-12,5.3,"Denmark","Denmark"
"83","public_events",2020-03-12,5,"Denmark","Denmark"
"84","lockdown",2020-03-18,5.3,"Denmark","Denmark"
"85","social_distancing_encouraged",2020-03-13,5,"Denmark","Denmark"
"86","schools_universities",2020-03-05,4.3,"Italy","Italy"
"87","self_isolating_if_ill",2020-03-09,4.3,"Italy","Italy"
"88","public_events",2020-03-09,4,"Italy","Italy"
"89","lockdown",2020-03-11,4.3,"Italy","Italy"
"90","social_distancing_encouraged",2020-03-09,3.7,"Italy","Italy"
"91","schools_universities",2020-03-14,6.3,"Germany","Germany"
"92","self_isolating_if_ill",2020-03-06,6.3,"Germany","Germany"
"93","public_events",2020-03-22,6.3,"Germany","Germany"
"94","lockdown",2020-03-22,6,"Germany","Germany"
"95","social_distancing_encouraged",2020-03-12,6.3,"Germany","Germany"
"96","schools_universities",2020-03-13,6.3,"Spain","Spain"
"97","self_isolating_if_ill",2020-03-14,6.3,"Spain","Spain"
"98","public_events",2020-03-14,6,"Spain","Spain"
"99","lockdown",2020-03-14,5.7,"Spain","Spain"
"100","social_distancing_encouraged",2020-03-09,6.3,"Spain","Spain"
"101","schools_universities",2020-03-21,5.3,"United_Kingdom","United_Kingdom"
"102","self_isolating_if_ill",2020-03-12,5.3,"United_Kingdom","United_Kingdom"
"103","public_events",2020-03-24,5.3,"United_Kingdom","United_Kingdom"
"104","lockdown",2020-03-24,5,"United_Kingdom","United_Kingdom"
"105","social_distancing_encouraged",2020-03-16,5.3,"United_Kingdom","United_Kingdom"
"106","schools_universities",2020-03-14,5.3,"France","France"
"107","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"108","public_events",2020-03-13,5.3,"France","France"
"109","lockdown",2020-03-17,5.3,"France","France"
"110","social_distancing_encouraged",2020-03-16,5,"France","France"
"111","schools_universities",2020-03-13,4.3,"Norway","Norway"
"112","self_isolating_if_ill",2020-03-15,4.3,"Norway","Norway"
"113","public_events",2020-03-12,4.3,"Norway","Norway"
"114","lockdown",2020-03-24,4.3,"Norway","Norway"
"115","social_distancing_encouraged",2020-03-16,4.3,"Norway","Norway"
"116","schools_universities",2020-03-14,7.3,"Belgium","Belgium"
"117","self_isolating_if_ill",2020-03-10,7.3,"Belgium","Belgium"
"118","public_events",2020-03-12,7.3,"Belgium","Belgium"
"119","lockdown",2020-03-18,7.3,"Belgium","Belgium"
"120","social_distancing_encouraged",2020-03-14,7,"Belgium","Belgium"
"121","schools_universities",2020-03-14,5.3,"Austria","Austria"
"122","self_isolating_if_ill",2020-03-16,5.3,"Austria","Austria"
"123","public_events",2020-03-10,5.3,"Austria","Austria"
"124","lockdown",2020-03-16,5,"Austria","Austria"
"125","social_distancing_encouraged",2020-03-16,4.7,"Austria","Austria"
"126","schools_universities",2090-03-17,3.3,"Sweden","Sweden"
"127","self_isolating_if_ill",2020-03-10,3.3,"Sweden","Sweden"
"128","public_events",2020-03-29,3.3,"Sweden","Sweden"
"129","lockdown",2090-03-17,3,"Sweden","Sweden"
"130","social_distancing_encouraged",2020-03-16,3.3,"Sweden","Sweden"
"131","schools_universities",2020-03-14,4.3,"Switzerland","Switzerland"
"132","self_isolating_if_ill",2020-03-02,4.3,"Switzerland","Switzerland"
"133","public_events",2020-03-13,4.3,"Switzerland","Switzerland"
"134","lockdown",2020-03-20,4.3,"Switzerland","Switzerland"
"135","social_distancing_encouraged",2020-03-16,4.3,"Switzerland","Switzerland"
"136","schools_universities",2020-03-11,3.3,"Greece","Greece"
"137","self_isolating_if_ill",2020-03-09,3.3,"Greece","Greece"
"138","public_events",2020-03-19,3.3,"Greece","Greece"
"139","lockdown",2020-03-23,3.3,"Greece","Greece"
"140","social_distancing_encouraged",2020-03-16,3.3,"Greece","Greece"
"141","schools_universities",2020-03-14,4.3,"Portugal","Portugal"
"142","self_isolating_if_ill",2020-03-19,4.3,"Portugal","Portugal"
"143","public_events",2020-03-12,4.3,"Portugal","Portugal"
"144","lockdown",2020-03-22,4.3,"Portugal","Portugal"
"145","social_distancing_encouraged",2020-03-12,4,"Portugal","Portugal"
"146","schools_universities",2020-03-14,4.3,"Netherlands","Netherlands"
"147","self_isolating_if_ill",2020-03-12,4.3,"Netherlands","Netherlands"
"148","public_events",2020-03-12,4,"Netherlands","Netherlands"
"149","lockdown",2020-03-23,4.3,"Netherlands","Netherlands"
"150","social_distancing_encouraged",2020-03-12,3.7,"Netherlands","Netherlands"
