"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.67507819265098,-0.421538531995624,0.277024568047909,0.706219375114765,0.750518618401035,"pooled"
"2","global: transit",0.95,0.9,"mean",0.384254691154718,0.467788119133029,0.701134681150435,0.859790394357985,0.876035953540773,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.0496514602346781,0.167670527311976,0.562614044146086,0.807032336913026,0.829581753723928,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.85151185429498,-1.03082523097165,-0.179942697630376,0.542253223996423,0.65898253360083,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.84675394680947,-1.13378598012845,-0.103598204802334,0.584476814016294,0.691830705104185,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.63792517173638,-1.03143711254695,-0.0912266058378397,0.539191052910704,0.662458414065279,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.42525479991737,-0.909783570144503,-0.0669195840973493,0.5559962127683,0.669356518428556,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.30091023285611,-0.838630719902979,-0.0273329876983035,0.575050478463883,0.679621836709021,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.0898956868582,-0.695627174667172,-0.0273533960258643,0.569247345999559,0.692486480903792,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-2.13705682888992,-1.14994903032905,-0.144823734114717,0.518110682132507,0.633853872686572,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.39252213322731,-1.01766418218107,-0.0872680305080992,0.573879406395017,0.658359353954753,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.8457631324359,-1.17033147732048,-0.119059198288665,0.553870395567925,0.664511427067392,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.6615521519407,-0.993068308380613,-0.0917245041457997,0.542408999672808,0.655491469239242,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.11832147945772,-0.647884527166624,0.00326063725488185,0.598728686850378,0.693647652230276,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.31994638313183,-0.760850896763893,-0.0431252410777806,0.566253576335855,0.660918269520777,"partial"
"16","Corse: residential",0.95,0.9,"mean",-1.48380806597936,-0.931063314288445,-0.0752900907810473,0.530457770007897,0.611196365309566,"partial"
"17","Corse: transit",0.95,0.9,"mean",-1.05716719974809,-0.733416465464836,-0.0231976381343324,0.585292324649013,0.686404896278555,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-1.2801211988082,-0.861339703162776,-0.0358830664727073,0.605799690173621,0.704680993991521,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-1.27662494822239,-0.805087660015811,-0.0561182933963353,0.553568147495229,0.669014023518552,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.905675688380501,-0.57626198077296,0.0462069422685651,0.650854813392795,0.744924382732592,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-1.18512941992349,-0.76473886041902,-0.021560428576177,0.598543266166351,0.685574566310671,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-1.59694921440854,-1.00676254697713,-0.0888851472072501,0.542744097223768,0.61866783787961,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-1.47794974100695,-0.937686222678191,-0.087571196194483,0.5394966066449,0.668727973882012,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.62981538360872,-0.923126756635186,-0.0789503467903463,0.53847796871387,0.654457805897999,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-1.91930763404714,-1.20457460847332,-0.122398121048018,0.547674756942836,0.645156764208863,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-1.30933673923858,-0.828686619122733,-0.0563709376117046,0.553899196911507,0.643724872314081,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-1.31931832952651,-0.84487836865694,-0.0513802767288886,0.538840280436954,0.634002330618821,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-1.51038951368496,-0.989445139736019,-0.0957855822668009,0.560387068545971,0.6531752224269,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.900845059665765,-0.612995296296034,0.0292607426899074,0.592206519505609,0.68366783887707,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.03407507188937,-0.672774129139812,0.0146648122837777,0.597000350036927,0.711437666051231,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-2.0115290673049,-1.12344773923602,-0.149544304050669,0.538270487768618,0.648767987691947,"partial"
"32","Occitanie: transit",0.95,0.9,"mean",-1.96533398374508,-1.2433197327016,-0.145435745252479,0.50528146735439,0.647206333574715,"partial"
"33","Occitanie: averageMobility",0.95,0.9,"mean",-1.72658980941465,-1.0549933136391,-0.117575961634011,0.544595620563745,0.651443705146107,"partial"
"34","Pays de la Loire: residential",0.95,0.9,"mean",-1.27403183486768,-0.91777397430441,-0.0627975816141476,0.548782962945749,0.640121354465625,"partial"
"35","Pays de la Loire: transit",0.95,0.9,"mean",-0.953831457903919,-0.61354743692561,0.0431506441919079,0.622971090150022,0.709708366265313,"partial"
"36","Pays de la Loire: averageMobility",0.95,0.9,"mean",-0.891053029218573,-0.576591717261691,0.0138865098384467,0.579793114650911,0.699054510002069,"partial"
"37","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-1.81328132640904,-1.14196780136642,-0.112911310664569,0.54101075805518,0.640336194291817,"partial"
"38","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-1.78155234109065,-1.07198373979181,-0.105689579051691,0.526932400562136,0.653243022291392,"partial"
"39","Provence-Alpes-Côte d'Azur: averageMobility",0.95,0.9,"mean",-1.60410292270216,-0.982916102373553,-0.0876191902829476,0.544757325935145,0.637162346119943,"partial"
"40","Île-de-France: residential",0.95,0.9,"mean",-1.29787141929983,-0.845788289847566,-0.0503151479208455,0.585907772413654,0.6744083912307,"partial"
"41","Île-de-France: transit",0.95,0.9,"mean",-0.754679728246353,-0.492631236619958,0.0545337837621653,0.636485970200099,0.74271029163013,"partial"
"42","Île-de-France: averageMobility",0.95,0.9,"mean",-1.08956637751379,-0.690337471094714,0.00529083769026627,0.622133773996182,0.713383694311416,"partial"
"43","France-hopitaux: residential",0.95,0.9,"mean",-1.52839793592933,-0.909046547625643,-0.0545366146957927,0.585782527972389,0.711047540207031,"partial"
"44","France-hopitaux: transit",0.95,0.9,"mean",-0.606192496920599,-0.389422676980249,0.115452800335933,0.70974259561763,0.803182042560696,"partial"
"45","France-hopitaux: averageMobility",0.95,0.9,"mean",-1.12071987887734,-0.598875874877447,0.0190910875946657,0.598005101613276,0.673473233695348,"partial"
"46","France-OC19: residential",0.95,0.9,"mean",-1.68045207216338,-1.09497898760675,-0.111724648284915,0.549027473893704,0.655524268997443,"partial"
"47","France-OC19: transit",0.95,0.9,"mean",-1.02011977140323,-0.665044526143501,0.00695246129343373,0.587782793617784,0.710048378207624,"partial"
