"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-04-04,"Auvergne-Rhône-Alpes",49.1031968252124,33.3584541808134,72.8580232487499,488.044311939082,364.322263650759,651.459814759197,221867.47491213,56222.8631504141,666176.177572803,16113.5119497548,479.595980291203,80527.2003620708,1.23652533405099,0.42768434844267,2.34063988490009
"2",2020-04-05,"Auvergne-Rhône-Alpes",52.3027022886651,33.685649301099,81.5135032113595,540.347014227747,398.007912951858,732.973317970557,239546.989426158,56654.9041920135,759106.028737691,17679.5145140281,432.041041599457,92929.8511648876,1.23606422056661,0.427681149142368,2.33761516821595
"3",2020-04-06,"Auvergne-Rhône-Alpes",55.6404112752527,33.604887689959,93.076225409153,595.987425503,431.612800641817,826.04954337971,258996.000197454,57044.0473363499,865994.937576431,19449.0107712956,389.143144336364,106888.90883874,1.23554963770589,0.427678270630115,2.33413911823778
"4",2020-04-07,"Auvergne-Rhône-Alpes",59.1437723012605,33.2603049591011,107.174312016767,655.13119780426,464.873105600918,933.223855396477,280445.235916439,57394.7260073734,988986.92411258,21449.2357189847,350.678671023544,122991.986536149,1.23497404464631,0.42767568072095,2.33014598794401
"5",2020-04-08,"Auvergne-Rhône-Alpes",62.8063605545054,32.6640648013595,122.739703036001,717.937558358766,497.537170402278,1055.96355843248,304155.616988655,57713.0617188685,1129841.2629796,23710.381072216,318.335711495111,140854.338867016,1.23432882145599,0.427673350469145,2.32556096966788
"6",2020-04-09,"Auvergne-Rhône-Alpes",66.7318733317254,31.9673781326088,140.337497009723,784.669431690491,529.504548534887,1196.3010554422,330421.042620716,57998.2689270068,1290103.46255111,26265.4256320614,285.207208138264,160262.199571517,1.2336041532298,0.427671253837503,2.32029911415309
"7",2020-04-10,"Auvergne-Rhône-Alpes",70.9512434033732,30.8916931915612,160.548008044354,855.620675093865,560.396241726448,1356.84906348656,359570.72044404,58253.758523396,1472549.05200266,29149.6778233234,255.489596389218,182445.589451547,1.2327889266254,0.427669367402433,2.31426417635397
"8",2020-04-11,"Auvergne-Rhône-Alpes",75.4815691178986,29.7509427304709,183.010005200256,931.102244211763,590.147184456919,1539.85906868681,391970.64416329,58482.6098994111,1679990.13376044,32399.9237192504,228.851376015102,207441.081757782,1.23187065391802,0.427667670090167,2.30732539267024
"9",2020-04-12,"Auvergne-Rhône-Alpes",80.4384445808139,28.507219552024,210.414315521949,1011.54068879258,618.654404008943,1750.27338420876,428023.726360977,58687.6278110671,1916036.64139291,36053.0821976869,205.017911655978,236046.507632464,1.23083544499771,0.427666142940291,2.29933556513325
"10",2020-04-13,"Auvergne-Rhône-Alpes",85.8660003173222,27.2044464802021,241.199847324908,1097.4066891099,645.858850489145,1991.47323153367,468168.044279347,58871.8612709756,2186467.61992795,40144.3179183702,184.233459908537,270430.978535045,1.22966805224734,0.427664768893469,2.29019409905869
