"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.615650758106034,-0.446250583187344,0.0964932335476499,0.526821477766818,0.587014123592986,"pooled"
"2","global: transit",0.95,0.9,"mean",0.857197119490122,0.869684666756252,0.91804786720051,0.949810150340671,0.954144541167167,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.686268182429274,-0.57064319421889,-0.0670387931425001,0.3211922764269,0.373022578624927,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.31070852726879,-0.995866848758119,-0.085607962626176,0.514280754541126,0.583430090338382,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.976230550438296,-0.7631012309522,-0.124276029630699,0.381721923369874,0.460512563868809,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.26833754939069,-1.02290362744789,-0.151414674271885,0.419686203076009,0.496652753333024,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.61125099424602,-1.26119560349211,-0.297807490708896,0.366828586260506,0.442647511482062,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.83951584368395,-1.46653197960301,-0.428111090881032,0.257469098509175,0.360066046059703,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-2.04195717131486,-1.61402761441564,-0.427216908170755,0.31830268104561,0.387883395630131,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.32524037118321,-1.0420309030723,-0.138808647175953,0.438568567046836,0.503017447697007,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.24551153244797,-0.976364760989845,-0.121321377819766,0.456895594535695,0.528581641941143,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.47075520885117,-1.03102616661236,-0.138165873299989,0.449108692513263,0.517155834537536,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.35827445272819,-1.06388995895092,-0.230236014018708,0.388638698164537,0.468942009327516,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.65355628649984,-1.22491573535689,-0.293662911636896,0.361581462124951,0.450884706748203,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.59473933641244,-1.20242926650529,-0.271429332975344,0.344186801270395,0.425064349867255,"partial"
"16","Corse: residential",0.95,0.9,"mean",-1.09494848149685,-0.844241532735085,-0.00177786212783961,0.538058409304295,0.615465102077457,"partial"
"17","Corse: transit",0.95,0.9,"mean",-1.02426674657077,-0.770748598068927,0.0132603685044417,0.550879251392518,0.630307854950349,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-1.22412525121347,-0.863052918751316,-0.0305287370662393,0.521037467069346,0.583018114256286,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-1.28307777633113,-0.913870784394068,-0.0621429732942273,0.52149391924602,0.593357090732137,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.633567098188707,-0.500171596731702,0.0725493854461702,0.501053844028268,0.559882006679238,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-1.12373550904498,-0.892132647935598,-0.0851940281934329,0.438803297110501,0.525422421793395,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-1.351263107889,-1.03507201337902,-0.119598802032421,0.486986676737492,0.566755349900308,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-1.08732015653747,-0.898015038312305,-0.184815161336952,0.348977075733868,0.425456590405415,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.12476401771032,-0.896622503126736,-0.135527723078834,0.411431520104926,0.490424200632521,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-1.11873438545088,-0.83872065765571,-0.0799920206877473,0.457174353893506,0.524211062870208,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-1.23916076485014,-0.936249367553606,-0.0930575987975663,0.469932571762317,0.531007364401594,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-1.1705405297086,-0.88508137687743,-0.0608748282969329,0.493111959574798,0.551242483660031,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-1.41846846176343,-1.14536224209151,-0.222372551325872,0.405832834985827,0.474618497563339,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.56765800246911,-1.23868307190277,-0.242294752748414,0.392789293795457,0.476676192055813,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.66996873416669,-1.26642123911702,-0.291833383393219,0.360589430938167,0.43764483897024,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-2.14373535939652,-1.67480869050563,-0.468904653324877,0.312622726292654,0.427656092918832,"partial"
"32","Occitanie: transit",0.95,0.9,"mean",-2.16160839325288,-1.71124224875785,-0.548321319906854,0.218885642896304,0.306432607312304,"partial"
"33","Occitanie: averageMobility",0.95,0.9,"mean",-2.10880672292505,-1.65137618864032,-0.548946031839192,0.21418329774952,0.297898721053738,"partial"
"34","Pays de la Loire: residential",0.95,0.9,"mean",-1.87503100277865,-1.36304687188695,-0.300235432461774,0.379095967968239,0.472796654053392,"partial"
"35","Pays de la Loire: transit",0.95,0.9,"mean",-1.79412164302437,-1.31122317788206,-0.286326948206289,0.365719930601025,0.453714487686998,"partial"
"36","Pays de la Loire: averageMobility",0.95,0.9,"mean",-1.77059850345999,-1.43474074841881,-0.371114027502144,0.305554955412813,0.393419455814254,"partial"
"37","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-1.38716521566606,-1.12939663905845,-0.195150552451428,0.400960354583522,0.482932250058896,"partial"
"38","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-1.53467807381346,-1.17147917815443,-0.206721303181334,0.426128872775434,0.497131358732977,"partial"
"39","Provence-Alpes-Côte d'Azur: averageMobility",0.95,0.9,"mean",-1.47441509279933,-1.09782042261961,-0.178843132800651,0.428348517753028,0.513117898656981,"partial"
"40","Île-de-France: residential",0.95,0.9,"mean",-1.14259558935119,-0.89350225719639,-0.0766736490928395,0.461780476111453,0.521349004733369,"partial"
"41","Île-de-France: transit",0.95,0.9,"mean",-1.02534143675736,-0.771551396819892,-0.0498003388823791,0.46463531667795,0.533834730213716,"partial"
"42","Île-de-France: averageMobility",0.95,0.9,"mean",-1.2164567969739,-0.880287464420549,-0.064575571202421,0.481143690601186,0.551041228374023,"partial"
