"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.786284536088841,-0.398174426467045,0.440566811445253,0.821240232175863,0.84919434785532,"pooled"
"2","global: transit",0.95,0.9,"mean",0.309261229497772,0.393885591102924,0.642088567163825,0.808541954729142,0.826205975456386,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.382011851706366,0.435313242763975,0.669031065236283,0.826766607723651,0.844697572837797,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.64276265605918,-1.06061962349865,-0.105404988978056,0.557305073533022,0.678213335744131,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.847175651352502,-0.55184932222654,-0.00870319355510105,0.524911183742159,0.642637975027968,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-0.998814859883322,-0.62251264927062,-0.0249354433919346,0.552931772194314,0.663816647702154,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.37277231470719,-0.94901041770192,-0.0927062665567553,0.528340437122216,0.609439986660087,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.897899337259072,-0.615687735315123,-0.0389364299572317,0.525892556617473,0.63007276298921,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-0.954474246489352,-0.644034730482937,-0.0478628898567707,0.523080069503758,0.624697292794137,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.46295897874546,-0.970609458370495,-0.0831898947978767,0.528181569283169,0.649161409842196,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.01090516551546,-0.612489674283745,-0.0136471927584329,0.578791508947345,0.684709170404126,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-0.907253011398411,-0.64593451085656,-0.0182330809341049,0.552047944540079,0.677272750783178,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.4804967962031,-0.840267914522065,-0.079322848317565,0.575156672581052,0.683300114583731,"partial"
