"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.016395633018134,-0.0163906078126474,0.0068939373777278,0.087018453699788,0.115190035425049,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.016393457875283,-0.016383825278552,0.0247140752164986,0.175024105975759,0.238051966380151,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163954890108745,-0.016390692269971,0.00355987659806567,0.0700153500536012,0.0951237079234014,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.702379151022139,0.726038577717938,0.7921069138817,0.83501268555869,0.842182424179376,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163952663174618,-0.016386108721388,0.0286961604971627,0.192517654924467,0.258307161895635,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484600140578,-0.00816484410566371,0.0054013693649131,0.0649404625108215,0.0958598707378533,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484595846044,-0.00816483875860579,0.0232072601879298,0.170733719704054,0.23546501969008,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484603855774,-0.00816484541233553,0.00205992045684396,0.0481953458587601,0.0728491071367418,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.703821010914462,0.725135175499018,0.791696039322651,0.835287451817568,0.842310613643639,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484603528579,-0.00816484394699861,0.0271941093618698,0.185465566766748,0.257185434774036,"Later Intervention"
