"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.62867059777662,-0.449851791623658,0.106938953169909,0.53220938470949,0.577321346998532,"pooled"
"2","global: transit",0.95,0.9,"mean",0.894779747519026,0.903860087824822,0.939546397345104,0.96364582496283,0.966674865237024,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-1.8972459926675,-1.69214211144114,-0.887336912926596,-0.209761362865603,-0.124352187910466,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.47547116563001,-1.17613236029853,-0.125082633501547,0.540892923737321,0.601980295612633,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.10068484623989,-0.868845245252758,-0.147637207508146,0.383199476268935,0.44502314128165,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.38971347185172,-1.15880363980002,-0.195026566042865,0.425152175325029,0.50011797203511,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.42239808733619,-1.20106986976828,-0.236003637387665,0.434323009307379,0.501348785104316,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.93566200264533,-1.53914873820258,-0.43918440541146,0.332207985084525,0.414572577950078,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.88227506019226,-1.5690215608995,-0.377139501527775,0.384617602778715,0.468489318892224,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.73740411764332,-1.32927576164302,-0.241445268473443,0.436452452916173,0.517063251988335,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.57113513887279,-1.19131959617389,-0.218684656842444,0.416150798388566,0.489747053926945,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.83599336518855,-1.32663127238968,-0.280066478755807,0.397718892875413,0.480002519756885,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.56848084778841,-1.28600688366656,-0.232176087193372,0.437376366913296,0.521662523641003,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.65340311804801,-1.29278747616961,-0.266516114093984,0.407423849819938,0.499688157199562,"partial"
