"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",2.86957810230102,2.14942980637823,2.46170364406755,2.71936963183065,2.05538932137733,2.39044397260387,2.19435782586074,2.90541920279833,2.83104188550521,2.22808086232393,2.09104976081014,3.3774562413682,3.73346004222215,3.43004585844375,4.31454218279806,5.30093155695278,2.93942050469014,3.63247019397339,4.80144925313826,3.49900226917607,4.16547073265943,4.29669052339113,3.57728128415501,5.59838406949711,3.78772770527283,3.77821395453144,2.97352752045962,1.87251897952014,4.39019543714647,3.33537716549237
"2",2.59464733610019,2.18755287184365,2.25225893425928,1.86747136411393,2.30857187417887,1.93047601519037,2.58819258788135,2.93537189476062,4.07059359830366,1.64221289379175,2.4147803234847,3.16628758992801,3.51686840927917,3.0643809246429,3.81975014623329,4.54416276986812,3.9658919151757,3.99424549976509,4.20212057844609,3.20512201243188,4.1548893589746,4.09660499375503,3.20895420460795,5.67864612317452,4.18931093275658,4.21854206622079,2.85974573434802,3.36277332145548,4.21921827821536,3.08573018322113
"3",2.57775074976024,1.81684366328754,3.72338938903153,4.31746318120609,1.66946363190906,2.2271738989588,2.33893847917819,3.64979482715962,2.99160160006335,2.72278003532061,3.30618276545506,3.87377853402326,3.9553085355083,3.4380276083655,3.93680435145725,4.25603278036187,3.08146478831881,3.51529706532671,5.53979849185374,3.54082443966312,4.09371162307665,4.37575390069,3.37962756927418,5.31776571719653,3.54184522344537,3.8247309228529,2.84965038084033,2.76769349173266,3.56922924086779,4.34015077510555
"4",2.65537770725571,2.319445045678,2.80345727571812,2.45224324009802,1.90150494974259,2.53525321350037,2.59230834241168,2.06041018485684,2.28484249846909,2.18931996145228,2.26787060255233,2.83997491082834,3.45820518511445,3.15832522944164,4.14616887439214,4.61251326922032,4.20466334710519,3.65953220952809,4.74921589937998,3.39962196070695,4.02390144073605,3.97076736210592,3.61180730693978,5.73460853900057,4.88244048826109,4.84543231325058,3.08069421630229,2.01903468578503,3.56429760497802,3.56139565888369
"5",2.34540510202502,2.30040029981793,2.79610497345421,2.8544437081269,1.28674066601772,2.12640182680579,2.76324013071607,3.9416152055397,1.95819581474613,1.83231115591527,2.89134075595136,2.87325027735492,3.21704477686067,3.39738617825956,3.0253943136708,4.73780448423596,2.92478435084334,3.76112231854993,5.67794802821574,3.67720046318177,4.35865827947171,4.01259394226977,1.85773994232246,5.7872359065499,3.37088970453668,3.89712054985223,2.78768302091237,2.72807294461004,2.70983654533171,3.84095483563774
"6",2.57938800705696,1.96918754462761,2.53063019889582,3.09479167493738,3.22390954064391,2.39460602831995,2.35185808591381,2.99728987832631,3.15693099909053,1.81756858097378,2.30178027593182,4.13183604885131,3.38181032946406,3.15036542036521,3.38440552165452,4.03339792995931,3.0546882361412,3.77207852006417,4.41656006239921,3.35501099034052,3.92250397739334,4.23211226333701,4.09051042693372,5.38626721384952,2.79958539502828,3.90369497357594,2.70382949325595,3.1867527835165,3.71648342379745,3.21076254639706
"7",2.62012983452826,1.98633229516166,2.14860495866841,1.97509117065493,1.66862413638051,2.6412049666058,2.19776017281504,2.45925791940721,1.84385026793815,2.26748996996774,2.78919688557175,2.95218209779752,3.41533861794296,3.02015894054091,3.54372789839317,5.70884600672648,3.40584519424468,3.78040779732703,6.40949937496882,3.76907539122858,4.08360047414929,3.597265385804,3.42880176026392,5.24574064657031,4.13570429989294,5.0283583154136,3.40611196550299,2.39944389000514,3.90478037372665,3.97907904828307
"8",2.42513989110292,2.13380622887767,2.37251494031554,2.21796169662162,1.90830678776753,2.31184978565945,2.40972347861645,3.8210683008749,1.7911103641357,2.25231512617423,2.18518281661768,3.0665555563425,3.88843905052065,3.29361113005927,4.09292613689328,5.32750816398542,2.94424178435394,3.27719369693125,5.59381979009338,3.56407480329283,3.92377436027206,4.46042312945255,4.10045300646883,6.23268160126396,3.12140525764285,5.11288016422779,3.90238379645429,1.77763204419304,4.10955094624702,3.66165582059252
"9",2.69023410932891,2.15276610010683,1.86252035936233,2.20628472714466,2.17776146507472,2.09021103059028,2.47371265929584,2.52379857398754,3.2946300368184,2.24379999826005,1.89529738281293,3.1027314696343,3.8415846539364,3.5048283810673,3.91819342183214,4.9576974195377,2.95377284727607,3.45112674596978,5.22149257856055,3.35785524561687,4.34622882651672,4.59644478265306,4.44018246738735,5.03497609875584,4.55415031965864,5.59000422479582,3.17862308770228,2.48474544698782,3.52894283469634,3.72076334791231
"10",2.58689661541882,2.06915464853036,2.01871975344164,2.67116711605314,1.62479442279272,2.15123746793849,2.23811904720189,2.9840458240824,1.88147084254665,1.63028864274946,2.75088641819893,2.68056797037424,3.19436532078895,3.25342307301352,3.90477330341175,4.09836786775702,3.50800247997169,3.63428914032187,4.87263140461391,3.57513511294128,4.29891529217591,3.8070377098997,3.08252100865814,4.84928504082994,3.18784454589219,4.10312092241874,2.88136528770019,1.63274368078641,3.05838537943482,3.3351784048721
"11",2.55210796569219,2.54467234566101,3.00565375149394,3.0076970959322,2.80648279153868,2.16442714488046,2.42287868340601,3.72598086380687,1.95117838738521,2.81332184732794,2.8557031168175,3.6709328398817,3.18039956679141,3.0216425414347,4.18551889566524,3.33587270062702,3.06767314613763,3.8855757824687,4.3761070572596,3.60269737826181,3.973373631646,3.78890857896303,3.0610086702018,4.37630676210189,3.71558942110401,4.80867746236337,2.86481608469384,2.86589981653182,3.5127713625185,3.58687078936501
"12",2.63798672327212,1.93419020787176,1.96103841141483,3.52838922327731,2.35672009851751,2.33111166000924,2.83511102186196,3.84814348127258,2.85523994633961,2.1470151877734,2.3195202012491,3.40816289094387,2.8340360538117,3.01548669977148,3.84848340518101,4.07346185672716,2.7812924984847,4.02693367291336,4.40732434107943,3.46441613676627,4.39873794256146,4.05620848848398,3.94295390854212,4.84638162800596,3.97640643619352,3.53782872646049,3.2258011030461,2.62707394010784,3.37111837552557,4.50739919981683
"13",2.48595285947485,2.27927532486033,2.10613696252712,2.49397700701846,1.21046259158031,2.04288502948059,2.23282063589177,3.11193244679853,2.66164212502398,2.17319844343256,3.38377435250643,2.41535818861228,3.25774338428936,3.11610167282991,3.71574998944084,5.36240103374455,2.93893346248825,3.35671410920772,4.96079889771221,3.3823746230011,4.0357517132674,4.38511734035206,3.53901409549508,5.68294806164989,4.05257935472793,3.16813317119917,3.39011588980516,2.42583729162042,2.95113601609719,3.67083221601207
"14",2.66838719859768,2.28252563886674,2.83248124794864,2.67159416052405,0.795451108271035,2.29312133251409,2.58936759821395,2.44055820776603,2.00428745044292,2.41673497364036,1.43500807935419,3.65466792248554,3.27959472452496,3.21610932358601,3.74798644958338,4.50998162953461,1.9724168929868,3.85883978309168,6.28442762991332,3.38482682220087,4.38925997158089,3.85633870097504,2.83452954353213,4.72355420282365,3.21021218739082,5.31597307929046,2.65265849812788,2.22728296588565,3.5342717428473,4.44152103699826
"15",2.99639465042454,1.99766396551852,2.44916792307027,2.60678187926014,2.57422422317832,2.14479038393568,2.44080907938554,3.33243771726612,2.12948531929823,1.87230431634207,2.26110213483898,3.49841498428031,4.93042106735326,3.2149217705639,4.22636709089147,4.47591367913879,3.23765958197467,3.51708558901148,5.18330720892992,3.22624355229176,4.2435787474458,4.19467836083391,3.0779762132869,5.22675807078615,3.05569744546292,5.18425430267575,2.696041705352,2.36492681724174,2.59881455876545,3.73435199121284
"16",2.49659493735152,1.52344762055358,2.04705813607465,2.64944327553032,1.45462814471637,2.4580150703147,2.69087523434604,2.44419576959438,2.18567890175248,2.29719166850736,2.93923152017031,4.00045440589084,3.68433738996706,3.04458815284564,3.96503260427768,5.75474381159259,2.54319486257069,3.45428158792667,6.34144845689657,3.6654856721821,5.12960697126653,4.27576302221167,4.53771357321476,4.74415620337092,3.61952506537428,4.64082654464697,3.16203033072966,2.28681093063132,3.63517130868943,3.70606897886508
"17",2.90458172933558,2.20592248877146,3.21618933277174,3.30392616145801,2.5480005735475,2.10616880578395,2.66359406275149,2.87094259815596,2.81315692666308,2.67703247557397,3.8043548674073,2.67481962774681,4.00632613638446,3.29055116255827,4.02895915241856,3.85947409951672,3.19473090613497,3.81258976311406,5.3884978074258,3.00165522547235,3.49578459353026,4.064896250835,3.64663342381918,5.02110120288735,3.31234075581785,4.39835732094342,2.61841466978942,2.6344770017581,3.59303764019677,3.3458900925751
"18",2.46600033664399,1.97270608931371,1.89903319825273,3.03243434387719,1.60849841391779,2.01773699731929,2.28511051407656,3.80535799461542,3.27031881441433,2.22064522279747,2.91198217436805,3.35532834394777,3.79725361005479,3.35964466690878,4.12724280325574,4.09514524351832,3.07083447559524,3.82121289271271,4.83498963881458,3.55611651686396,4.47743586795719,3.88217078854391,2.54134243439049,4.76688369487482,3.79218865401395,3.9344375127764,2.5773440177187,1.70720837793991,3.72565728452468,3.58402468200449
"19",2.62118096991754,1.88475641489501,1.99317929375264,3.74611650571379,2.28861214145054,2.3677285254043,2.49809884798104,3.12167740518415,2.11338818629727,1.78708875793393,2.8036665610069,3.76111284195719,3.6453367070552,3.33634435296059,4.04949512742256,4.02786391152313,3.01331685786773,3.33830100483462,5.00679312693217,3.41312757219137,4.5357103893849,3.90797260800462,4.4614881333484,4.70180934236985,4.43071072710921,4.78367991687852,2.62000817023867,2.04300847071069,3.24784159430055,3.19156381147534
"20",2.66009680200047,2.10224854171168,2.03468421168888,3.20067354745934,1.54682107662584,2.44822482790473,2.15146693723097,4.94206355457434,2.3317717041154,2.81051506225602,2.31923315565976,2.62526509724706,3.81953568576859,3.56980602801164,3.71007442853648,4.8850549435471,3.25817991712686,3.96338210679128,5.56751200542864,3.15873788008791,4.49159402902347,4.18266682188183,3.47955017721697,4.30649879001753,3.57183146641974,3.90393883585443,2.8441953284604,2.0243109650685,2.96473494657071,3.88646426753093
"21",2.30251075279954,2.06758869349677,2.30439174400987,2.76091802403406,2.26846242565892,1.92534256491898,2.57468048897862,2.70320399046522,3.0527976714346,2.0639379290569,3.42751237494043,3.32876306572862,3.95653624760937,3.37679557882482,4.06053012358736,4.57309611154619,2.55579277230232,3.3607712511646,4.01566167025248,3.33446575168304,4.3844229089997,3.81776916020307,3.16251834834818,4.99764055239904,3.72186038395015,3.88721995226195,2.98961679805781,2.87104636175801,3.45806409604428,4.05887636177776
