"","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",2.29932271347351,2.55919831645893,3.04522607511791,2.44707547929776,2.6781740359788,2.54905469241218,3.0158024884804,2.75668043645574,3.33288145941005,2.85349711605372,2.50645759343517,3.56916705315966,2.37806952608011
"2",2.19431870703239,1.79472797533733,1.90097036253437,2.155116737456,2.61336263843892,2.42883546216965,2.27919843740587,1.98457978990718,1.41475381419185,2.8322490642327,1.85827928541635,1.69754492261666,2.54356651202438
"3",3.77691334602646,1.59401885454424,2.5061980140376,1.35667745476462,3.32903935482688,4.09803178693056,1.83149837737853,0.900166992359336,2.91677193461267,3.44556327102777,1.45830077616742,1.45561301743012,3.10087558409229
"4",4.24358881629165,0.440059254303777,6.06940379129343,2.56083556404403,3.46877159531169,4.38908861101366,5.31861745320846,2.12646274655432,0.395108205593972,1.34256979578099,4.12689685204803,6.08232427683423,5.14940374955418
"5",1.25942922736913,1.30280979282162,2.67025686126086,1.94597487355144,3.43725125432386,1.65669185485461,2.48993669527785,3.02869478520391,1.20084378516371,2.8971754456333,2.44727945210989,3.20420616886202,2.25141797208576
"6",2.3670066181357,1.7568035822453,2.01621939628741,1.71033834416588,2.57543983574197,2.1507141111234,1.82237152510746,2.14680430027716,1.92702619677671,2.23684470366064,1.65801219720723,2.03179027065812,2.11665721262486
"7",1.85967408356183,1.64431279886933,2.64758611492598,1.86749884910223,2.94674353065475,3.84194065708782,3.11904064326709,2.39901913530345,2.73657432058583,3.19322273705044,1.28702536102703,3.48798257219925,3.85329331181663
"8",3.83007244140861,0.956763232583224,4.79610618012362,0.522766379634454,3.05055352965365,0.477103226270408,0.156122532854288,1.63116691900156,1.44307205553818,1.83587668810274,0.967948290164653,0.190621811428938,2.09653145603383
"9",3.18566848361298,1.98788420977447,1.19998304772584,2.1669020024972,2.68316914629349,2.41489170787509,2.6517379635283,1.69095620672085,2.13829128064124,2.2903192615714,1.56357323568879,2.39381148637271,3.11681233083389
"10",0.768112028445072,0.600234996312983,0.572489425243619,0.457717982955992,2.15607450288242,1.71761966393685,0.973978355737641,2.00427389368088,2.99803953756896,1.56285897575696,0.229561258422423,1.11283345096482,3.58006086679304
"11",0.658105420498413,1.36169834776151,2.23771876268347,1.61383803654641,2.22666813215143,1.75592382294242,0.664281404986842,0.443372472697823,2.3541850629821,2.19895839317026,1.03405906037759,0.689592253525417,2.10446436879914
"12",0.626023388890314,1.80111091943687,0.901705071117097,1.05097457479286,2.41006478278497,1.57404869710447,1.33185309793971,0.749356517803612,1.3675503680978,2.21363698533363,1.38857366513055,0.86116989810029,2.60347575876296
"13",3.20524122097865,2.23917503680391,5.80869803361013,3.23589810885079,3.25634048811321,2.66075546012905,3.16798500403385,3.82618697509346,3.81887120531525,3.87766185932295,4.96116846080542,5.35455238366808,3.95030827029992
"14",2.95555392479441,1.38367248709506,2.25961578476959,2.9717002121435,2.77775181833429,4.19846841053734,1.05325287861977,3.586288974629,4.60767349472985,2.27751990893813,2.74819820897763,5.6593699147771,3.74066233479725
"15",2.91055890767852,2.06621897055398,2.85248036508227,2.98618934561764,3.46578190897436,3.34681180793714,3.07042755410769,2.21976482642479,3.33580114239012,2.81335204926883,2.87172487911557,3.04210297679573,3.35461260549402
"16",3.06110360201309,2.17834018350204,2.16215323577205,1.96602231400056,2.80371442835059,2.72204758013664,1.95064966795739,2.732747239027,4.48335916525977,2.87210288498838,2.47123120312152,2.71548443021668,2.82119372702756
"17",2.23329205924503,2.13274276281392,2.50073330248858,2.81499055489793,2.55583465203578,2.41320746258885,2.44417007810141,2.23532540145664,2.49281909527003,2.62971529593884,3.33150398996653,2.3507073966635,2.8931012594413
"18",0.825259071118446,0.169024026552503,5.15296418848127,0.863648831155675,3.98969070683056,2.06437581495391,5.68145479399849,4.89065200844243,1.84046562556828,4.41837627291372,5.09248028010146,4.85077000540066,2.62225455546236
"19",5.18076543636945,2.27420896289508,4.5656386640088,3.27143515272361,3.62205916071783,3.56514995048542,4.52205884705915,3.24881957391288,2.68382294307759,2.87830521441701,3.72556987393064,2.3524356359664,3.58061836362814
"20",2.18692177806336,1.95727503698449,2.51856688049336,2.57033291417748,2.71672188017578,2.68654114502839,1.79768524966839,2.20674466772405,2.85873237037167,2.84692186826534,1.80100894226851,3.00864990964615,2.6337889838072
"21",1.44648061866501,1.61885410495324,1.49896493279844,1.47786454063706,2.27056274685742,1.45039685511633,1.52079333682064,1.66768749532431,1.06835679397635,2.07277222505286,1.20304606781611,1.09036816228425,2.14955238921718
"22",1.2183397815283,1.9725038739152,3.32918666607264,3.28460789025735,2.79493535982522,3.47655856004522,3.64501492680346,1.86252456699895,0.0387213820337993,2.09166136008211,3.08429887653907,3.81554928382656,1.55124736155663
"23",2.29188295154374,1.81233577094915,2.53467342183873,2.02098855172327,2.76488215643309,2.61641379813778,1.59986660206034,2.09539497770867,1.7340606281331,2.28596247357447,1.73610214478361,1.313760415791,2.58359237514265
"24",4.60460603106154,1.98056229918822,3.07331705971761,2.14118308423144,2.63894217036633,3.86883220614782,2.94549813593979,3.82053999284638,3.92797757022055,2.86053911114568,3.44664271122197,3.66699582790703,2.68671611412503
"25",5.90192971816193,1.03761627416947,1.03456098206193,4.53211491534829,2.7400099911798,5.57381751531483,3.04243250186463,4.19816710420059,3.49462011905055,2.56502085557478,4.61542455302865,4.31504026428331,2.45407328715897
"26",3.99591867656857,2.48029468754284,3.77447218052791,3.34516351822709,3.23514049466231,3.46125460504005,3.80531018839783,3.9012400361528,4.21420240192723,3.07913379471504,3.0325783117437,4.21999812366839,3.48436930807169
"27",2.24821888028128,1.55362309692011,2.06042324711005,1.50610756981615,2.34499016764468,1.94568252142522,1.89001741944355,1.95774952846792,0.757470861602179,2.28167904114192,2.38145522130917,1.4239041453924,1.82615285130413
"28",1.71650119449644,1.97768051973923,1.63725201094084,1.92241587832283,2.5994754547481,2.18949141177812,1.63122150994253,1.51365428818984,1.34458948192103,2.14476171941444,1.47175334076625,1.84645297424328,2.87967822577359
"29",1.15389319559894,1.13569981768314,0.566593384271802,0.791076340624103,3.52758707697619,1.1572970335695,2.83059103919259,0.487754019362025,0.626936382983846,1.70571209659497,0.547189251736344,4.933696838861,2.55199126002763
