"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",0.0819561850304488,0.209209634538002,0.583452026275187,0.830213277046735,0.850159336223647,"pooled"
"2","global: transit",0.95,0.9,"mean",0.818381308242377,0.836453312055042,0.899136073415673,0.941361038355618,0.946037523177483,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.359995370852189,-0.206424136524843,0.282921423903843,0.630958721855905,0.669935142624681,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.52305993095624,-1.11362230517508,-0.176777962008703,0.453707627694403,0.543591504701272,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.34737372510717,-1.11483395304933,-0.276319524818371,0.28831462081915,0.37385586595305,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.51390611203011,-1.15389169098952,-0.255149704426448,0.357072009757763,0.43592458266275,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.47252176246107,-1.07232015857567,-0.141037697955209,0.495365538470819,0.594288835918881,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.34935048185904,-1.06390064182525,-0.178696155133689,0.389254589462418,0.486206750028088,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.52170780264229,-1.14229823928478,-0.207516375117632,0.386762826192216,0.448386441731584,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.59349897126525,-1.08998557559868,-0.131693414410213,0.497388272194293,0.581151669548534,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.42775821212982,-1.10312717889432,-0.188512517351424,0.398347303526333,0.46818078504043,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.32315272994843,-1.09953363822853,-0.181167156860465,0.40854702452849,0.514255293484578,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.43007112658672,-1.10310465339269,-0.145499796170191,0.507739269892089,0.563578068729699,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.26154814139138,-0.992036886537793,-0.173176703379705,0.386941391469426,0.462573351121497,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.35400342756331,-0.964890249167195,-0.15969132285822,0.437312949583263,0.50934972657073,"partial"
"16","Corse: residential",0.95,0.9,"mean",-1.54461877986543,-1.03220879090418,-0.0987676231850615,0.519217048046279,0.594563840968043,"partial"
"17","Corse: transit",0.95,0.9,"mean",-1.29731282110415,-0.950386268560459,-0.0698487640217589,0.495885853666727,0.574511424897107,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-1.4691674274002,-1.06629477788939,-0.107725056910007,0.494813387625729,0.576651655823921,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-1.39831494963946,-1.0689651315918,-0.110087476964616,0.513892360980812,0.58225618406077,"partial"
