"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.016395660174252,-0.0163903224163933,0.000584004686594293,0.0565977458379752,0.0858776036096235,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163949978956345,-0.01638683646629,0.0208211989046697,0.159229326156158,0.237401542578185,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.016395686962524,-0.0163905122216881,-0.0015259231655654,0.0481612198679312,0.0713836146305174,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.721565560157685,0.751071588705556,0.807833739123652,0.84631273270832,0.851775498571204,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163954572018414,-0.0163905414892323,0.0153787279202998,0.129943855386899,0.18512634704069,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484604945262,-0.00816484554973808,0.00140418755634691,0.0438093496920544,0.0712688925644277,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484600585249,-0.00816484430501566,0.0215803772848375,0.15266169947374,0.237114217002929,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484604791402,-0.00816484549535704,-0.000702053777263355,0.0307628676212805,0.0527255377008616,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.721437636087621,0.751801745229815,0.80795888533302,0.846352761181496,0.852235799752381,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484603690025,-0.00816484352022304,0.0161673867883953,0.127218810080611,0.185026170042711,"Later Intervention"
