"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.455402585939921,-0.227182865167314,0.38257988725703,0.742418179142821,0.781200701860486,"pooled"
"2","global: transit",0.95,0.9,"mean",0.64029813135756,0.67706185876166,0.80639520241664,0.896698719987527,0.909054754690437,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.193839074743316,-0.0673904261660355,0.383933068496855,0.694997036849263,0.734124079359684,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.30124108715034,-0.959305484557056,-0.0899251748933478,0.486752506009458,0.576583148901381,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.797366148332545,-0.613525423139545,-0.00623988257639118,0.472420654168071,0.542489759613379,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.29268479633609,-0.933107911710534,-0.128890806943909,0.438416534577353,0.505086584930216,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.42838316962429,-1.01947562669812,-0.103132353147668,0.51351586937605,0.578586149631169,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.04312492081926,-0.80963197413514,-0.11586295599095,0.39461937548244,0.466808258128718,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.18792487205739,-0.92100784216813,-0.133174465529141,0.406860755886087,0.496831812257773,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.16799876000231,-0.913106472977871,-0.0595442684649978,0.515937362538397,0.610142018827962,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.901978543632552,-0.6859069969635,0.00342630997760678,0.494286204558245,0.562922418998636,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-0.86967510178321,-0.65348376559631,0.00185035635408406,0.490862815526537,0.556664471990452,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.21971543908477,-0.938332541039319,-0.0688168050802568,0.513298110460063,0.589825308305851,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.866929175680697,-0.625343959845588,-0.00315107856290311,0.477477482783514,0.534109830763135,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.1293475310011,-0.8867321697056,-0.0452000918022265,0.497231198258231,0.579797677028724,"partial"
"16","Corse: residential",0.95,0.9,"mean",-1.45971008698169,-1.10991757823117,-0.132481995101041,0.468856418715825,0.56410559909063,"partial"
"17","Corse: transit",0.95,0.9,"mean",-1.76121681025891,-1.24637958623711,-0.236621016239107,0.400180051084565,0.48908395350864,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-1.76191407027009,-1.24830315428613,-0.292174912197677,0.341526068258928,0.418495087746663,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-1.44334110122521,-1.09903960324628,-0.155480220445982,0.443975500302308,0.507618803272071,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.996047581717736,-0.829937820362924,-0.159506710407143,0.369276337430503,0.439433235482656,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-1.64595447643215,-1.23610653332008,-0.308619594011337,0.323392566320281,0.392524562779838,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-1.47064420815561,-1.18311472849255,-0.153962549266968,0.47153347717071,0.565000424273802,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-0.973085462179892,-0.761399546791827,-0.119137298113574,0.371106006083644,0.453770567730115,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.39052684040634,-1.08989414112376,-0.240666872849926,0.365109714269312,0.452447573124604,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-1.38752592910905,-1.00494951471948,-0.0891306988134853,0.523540313721732,0.593874829385143,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-0.87450211952551,-0.667205551866384,-0.0216442202604045,0.479815667386581,0.55208163881598,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-1.10254367255062,-0.790214478006962,-0.0522765804357727,0.477304463723128,0.549884194569809,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-1.1861865178553,-0.956302447387807,-0.089675133278845,0.511181870156858,0.574286340500257,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.03266967690991,-0.806238941532234,-0.0524989047724843,0.456744345692043,0.550102898201425,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.07881293630125,-0.895155108705879,-0.0858695623743001,0.448727674189329,0.538064174107438,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-1.62033046643585,-1.164596928446,-0.167069725691495,0.473949096043885,0.543035380773421,"partial"
