"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.24886168548665,-1.00596138662123,0.00156248767961685,0.597113830855075,0.657098544645669,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.80317968512807,-0.565700971429368,0.161453579282309,0.61756620588121,0.666515678424368,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.946733505647085,-0.66258340416613,0.161412138747416,0.659162829400889,0.704424963583489,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.30123527198371,-0.894078629070815,-0.0591370223235546,0.549150410800878,0.67385213974414,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.61353001964682,-0.900788012946358,-0.0770777855856418,0.51251103723823,0.627067805857696,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.50875551621832,-0.927757784957849,-0.0848245595252876,0.528166849538816,0.629939518560886,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.47862467584174,-1.04684865773421,-0.101177909797648,0.488697961153854,0.608942279827633,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.43122611017755,-0.962403348099177,-0.118606890627787,0.467378455861542,0.582877529018518,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.69332787865131,-1.02146575548579,-0.134344243356076,0.495226936646249,0.578767276792803,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.44749337233418,-0.959210553708548,-0.083931165840593,0.527761967840553,0.615099727621138,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.41347536624529,-0.942826117302639,-0.0703284556294012,0.536561318369796,0.638816253703629,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.64349216672631,-1.00232886002576,-0.104582580177866,0.485898137776798,0.607097591858189,"partial"
"13","Corse: residential",0.95,0.9,"mean",-1.44001933399165,-1.00197957514508,-0.0971629279727468,0.4901794861002,0.602740982756715,"partial"
"14","Corse: transit",0.95,0.9,"mean",-1.67416100631903,-1.04481521516467,-0.115280991099238,0.531005861691401,0.649621957914085,"partial"
"15","Corse: averageMobility",0.95,0.9,"mean",-1.71084554021975,-0.977659426567871,-0.0950487739591199,0.534559956672151,0.648167560453596,"partial"
"16","Grand Est: residential",0.95,0.9,"mean",-1.518120571886,-1.05187000473863,-0.112609097009368,0.462566003548458,0.589341586441612,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-1.66475157671956,-1.07134958297715,-0.113598991996853,0.499815456851458,0.606904962484272,"partial"
"18","Grand Est: averageMobility",0.95,0.9,"mean",-1.64611388298615,-0.95973030797832,-0.11641884946137,0.501153414008689,0.618324753093637,"partial"
"19","Hauts-de-France: residential",0.95,0.9,"mean",-1.51292791678995,-0.95287782760379,-0.0899056274035858,0.51886865973477,0.65666097650894,"partial"
"20","Hauts-de-France: transit",0.95,0.9,"mean",-1.01639088184732,-0.665531900653379,-0.0119073191581221,0.570082704067759,0.687927717415288,"partial"
"21","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.27492016545138,-0.869352203948731,-0.0581829940432162,0.524088347594592,0.6159361146508,"partial"
"22","Normandie: residential",0.95,0.9,"mean",-1.43751514491432,-0.9002998609909,-0.103287591628191,0.490711062241045,0.606862189352679,"partial"
