"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163961235319365,-0.0163934030428178,-0.00207049032039669,0.0485323102823241,0.0679601144374997,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163959287780991,-0.0163914973398743,0.00697366101375874,0.0838877538389124,0.123546082493929,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0159002156081103,-0.0135553112541163,0.253435080886881,0.439152083372935,0.462550342041738,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.616064044441428,0.628672847541479,0.698773695347828,0.754188688074496,0.765283743567878,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163634287007438,-0.0161878783955716,0.165689603107263,0.430535257417119,0.461607323104503,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484604747233,-0.00816484571155554,-0.000515232498797741,0.0330976700986599,0.055708706336189,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484604263457,-0.00816484521759687,0.00850372488499361,0.0767205631843421,0.118159354724752,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816206495163358,-0.00791773962030424,0.254607907327505,0.438285087615181,0.462365995005267,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.61785889198726,0.630059537043881,0.699238528092013,0.755045715025596,0.764739140420154,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0081648372904791,-0.00816417623657315,0.166787884536094,0.432337504390124,0.465184531076389,"Later Intervention"
