"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163222067435148,-0.0159254503015293,0.255012285578252,0.584501630839896,0.610616802918778,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.016358502398035,-0.0160788373132427,0.215844001242276,0.581553372823691,0.621938044644371,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163593988226719,-0.0158963782569796,0.225619258466957,0.551300528008888,0.587987274465413,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163651692089815,-0.0161742562102078,0.187941195258124,0.55443454469545,0.59522247890219,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163694234351809,-0.0161545883205644,0.213524616485155,0.573359894090806,0.61541578061752,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484504817825,-0.00816480124278222,0.142560688887056,0.535702143969122,0.585935147539567,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484589217261,-0.00816483758529711,0.103289643502703,0.493701160568298,0.572468004749077,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.0081648458160061,-0.00816482231471932,0.112097768877762,0.468492960779228,0.526536821780567,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484584149827,-0.0081648312844808,0.0742138642046901,0.413213388071896,0.496435138517876,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484584317104,-0.0081648358024893,0.099596179667758,0.49494688791458,0.567074828770083,"Later Intervention"
