"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163956160859379,-0.0163908784926051,-0.00327936935926212,0.0412257352217209,0.0593056087923822,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.016395448769132,-0.0163901458060264,0.00650248920401438,0.0884039190550786,0.12169402485454,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0159573397865575,-0.013361367838627,0.250346768544124,0.440786169801014,0.461289102983376,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.593792417225934,0.610769206146262,0.68292778893558,0.745043361762496,0.754228933181698,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163005224944894,-0.0155043840360316,0.205501761379539,0.460405220032757,0.490043249627515,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484604507897,-0.0081648456741084,-0.00104640528159935,0.0296791530472524,0.0477363843508383,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484599269897,-0.00816484305537503,0.00871602577617327,0.0823256522350647,0.119855941301094,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00815803165516783,-0.0078368318265297,0.251972212160538,0.440565614216631,0.461787899478549,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.595778743676984,0.612166612206558,0.68364538984797,0.744650341589158,0.754194048728948,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816424291888875,-0.00814415649572486,0.20716095853734,0.462206337009659,0.489897380009846,"Later Intervention"
