"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163955560556222,-0.0163868422565685,0.0147268186602186,0.110028614840801,0.140156077316377,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163932770576973,-0.0163764743030162,0.0649634054065259,0.505350928311251,0.544321685235797,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163948802808098,-0.0163867120501392,0.0114360761641944,0.0973396518998857,0.122328567903519,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.585802806861733,0.598914612743829,0.776843689882998,0.842464194373592,0.850318772066331,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163930856177076,-0.0163753437198613,0.0363263969017573,0.209987992447973,0.284524705186639,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484602217984,-0.00816484443316269,0.00664267296193588,0.0736317338747337,0.110437550787077,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484603695623,-0.00816484356132504,0.0593273598487548,0.456835615200796,0.50221827079125,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484603523417,-0.00816484494768713,0.003266814948911,0.0571412938072896,0.0839933465596623,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.546060481783837,0.554489036373976,0.773802260141187,0.842548735788365,0.850324691781533,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484590497646,-0.00816484084685705,0.0282389689931598,0.202006205792587,0.280030712937575,"Later Intervention"
