"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.160664185706247,0.0118399140960866,0.458611224477648,0.75811703486533,0.790994074199934,"pooled"
"2","global: transit",0.95,0.9,"mean",0.437856299630137,0.485037824656073,0.689926024950886,0.830893919023083,0.844509654518209,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.456466604917414,0.51528205922493,0.712849776490285,0.858841039684028,0.8705975589267,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.537193723617264,-0.371245806203467,-0.0180671090370786,0.270081754478164,0.361477790839586,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.353121904972269,-0.26433018129402,0.00926742590254532,0.277924769264361,0.36119192152095,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-0.432848197884833,-0.283787698053609,-0.00397749945572663,0.255192069755907,0.34146679419973,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.487429698374968,-0.332287191069854,-0.0163312820339254,0.28425060272357,0.386807991000355,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.517635905685265,-0.339437413195071,-0.0147864612940186,0.288439895236254,0.357102354080781,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-0.504524379594347,-0.365311658646546,-0.0164749352429406,0.26967795059967,0.342854779836881,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-0.55845982903431,-0.368948973169703,-0.0403159953221306,0.234854024398807,0.294776338591463,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.643303720297576,-0.443596337123844,-0.0671286706364647,0.1824561232158,0.240856862530895,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-0.687074418900017,-0.484511246960249,-0.0744470797189216,0.203998624600654,0.277572129962923,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-0.490858266855491,-0.351340586026365,-0.0146341520596593,0.285641097633211,0.364926084767182,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.380007519294418,-0.286888279399113,0.00396685279567178,0.269799486163587,0.346632962644197,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-0.560389034714832,-0.396994916914447,-0.0202998341950965,0.274740743333054,0.361833399092772,"partial"
"16","Corse: residential",0.95,0.9,"mean",-0.480000532528809,-0.339108421796704,-0.0136554164898904,0.265756840061863,0.33425706230531,"partial"
"17","Corse: transit",0.95,0.9,"mean",-0.417313969956705,-0.311246642001487,-0.00303515418829685,0.272948307829465,0.323360035881474,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-0.464019279414311,-0.335311469847413,-0.00488942976591368,0.285032140081157,0.356365582786897,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-0.363698342321976,-0.260620487748072,0.0279937601269089,0.320575923517244,0.406623380451642,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.190887692789749,-0.125718629518253,0.100628708780462,0.437477485008987,0.509769900578593,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-0.256377509380147,-0.172802045086638,0.073727847478624,0.383955884367251,0.457790094710203,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-0.614098923802412,-0.429621568246636,-0.0455011990021605,0.242592409768128,0.321407137155425,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-0.681517612737802,-0.473205670157286,-0.0912927973917569,0.169321763817292,0.214950131080399,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-0.592569625826433,-0.440297721307373,-0.0667137563481087,0.19885527603921,0.25765661321271,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-0.517298029971361,-0.380073748459575,-0.0162297608816827,0.27994093057053,0.348704902975053,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-0.428304321662987,-0.306465142156129,-0.0120966103009973,0.258270145182614,0.334041845956341,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-0.415587386654074,-0.314061889222398,-0.0112402228062754,0.25610865801793,0.32875246280305,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-0.475182745416786,-0.334856016336286,-0.00749537410558753,0.271729124555808,0.377635484326006,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.442572004703001,-0.308480990548067,0.00335550922878715,0.297131283830995,0.356050134532318,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-0.416824200947135,-0.302152418589859,-0.0036702017978659,0.286473457978871,0.347131259575475,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-0.545226149908276,-0.363647469677128,-0.0203855065658941,0.27735288615226,0.346287976184429,"partial"
"32","Occitanie: transit",0.95,0.9,"mean",-0.435616902960871,-0.304115203627787,-0.00613699940210078,0.271029554296917,0.345605066714655,"partial"
"33","Occitanie: averageMobility",0.95,0.9,"mean",-0.46935396693089,-0.312016026506599,-0.00591630152056421,0.265915076916806,0.347709380119546,"partial"
"34","Pays de la Loire: residential",0.95,0.9,"mean",-0.443040477952484,-0.299517308847399,-0.00293077009317153,0.268832637330487,0.33883135998603,"partial"
"35","Pays de la Loire: transit",0.95,0.9,"mean",-0.374486276760895,-0.280810244158392,0.00632726197355435,0.286864425505911,0.379538107557415,"partial"
"36","Pays de la Loire: averageMobility",0.95,0.9,"mean",-0.433559881969346,-0.314906421909578,-0.000751868402443798,0.298392266686324,0.373634467542292,"partial"
"37","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-0.556341494159577,-0.381582508937062,-0.035048000231777,0.251368818591357,0.309952844686432,"partial"
"38","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.529514292395601,-0.395649551882228,-0.0541218084750938,0.203964972191183,0.278634036112516,"partial"
"39","Provence-Alpes-Côte d'Azur: averageMobility",0.95,0.9,"mean",-0.545620544941964,-0.404574114464067,-0.0581889624860285,0.194762689344704,0.255309280116233,"partial"
"40","Île-de-France: residential",0.95,0.9,"mean",-0.468759671605759,-0.327460019450746,-0.0154145500420243,0.271602075059214,0.346769819517487,"partial"
"41","Île-de-France: transit",0.95,0.9,"mean",-0.462221453109746,-0.31558081164341,-0.00800528356171762,0.261458855338183,0.330867726479904,"partial"
"42","Île-de-France: averageMobility",0.95,0.9,"mean",-0.383240076024917,-0.283076039108381,0.00117576994256815,0.25230756875385,0.325852421068082,"partial"
"43","France-hopitaux: residential",0.95,0.9,"mean",-0.427178814200021,-0.281352146505796,0.0198072009335909,0.320670818811875,0.388395905259612,"partial"
"44","France-hopitaux: transit",0.95,0.9,"mean",-0.195368254630843,-0.135317652393716,0.0825511955369407,0.360480685547806,0.449532892791593,"partial"
"45","France-hopitaux: averageMobility",0.95,0.9,"mean",-0.277863741460587,-0.196379681736052,0.056329455295919,0.33237872211999,0.408753562533357,"partial"
"46","France-OC19: residential",0.95,0.9,"mean",-0.510025717734546,-0.380558421566559,-0.0121068723361323,0.272394506697085,0.344249444901895,"partial"
"47","France-OC19: transit",0.95,0.9,"mean",-0.414230897492255,-0.29848947614106,-0.00626754366498628,0.249613594983529,0.316757062126406,"partial"
"48","France-OC19: averageMobility",0.95,0.9,"mean",-0.414656967923592,-0.295596415549827,0.0014115712162706,0.265331870424897,0.343934659776202,"partial"
"49","France-EHPAD: residential",0.95,0.9,"mean",-0.353744795565162,-0.24706742983704,0.0141474300078685,0.288480039974417,0.379122706166628,"partial"
"50","France-EHPAD: transit",0.95,0.9,"mean",-0.40259510048035,-0.292169116232177,4.71364466461638e-05,0.283069422988802,0.347273155680882,"partial"
"51","France-EHPAD: averageMobility",0.95,0.9,"mean",-0.338640668130751,-0.240068625723441,0.0280793401234165,0.326985513491915,0.399424087485824,"partial"
