"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163955753266734,-0.0163902749679074,0.00600478567101124,0.0797599238670179,0.115451640147613,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163959500719479,-0.0163919456287609,0.0250764246290511,0.178806759979979,0.239231958510947,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163960437817505,-0.0163932775231647,0.0020662289220218,0.0668010847057728,0.0908676898361411,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.678722600506472,0.712344705975485,0.785008084504633,0.831896886671848,0.83854596012539,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163945843907748,-0.0163863027119739,0.029073554938297,0.195646030613115,0.295506116288956,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484602929032,-0.00816484465312494,0.00505571653775536,0.0620971239963269,0.0965409951169761,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484595313976,-0.0081648433719184,0.024155028504869,0.176498231429403,0.241809987866681,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484604889224,-0.00816484570229169,0.0011209129669946,0.041393835161847,0.0700916917817976,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.677918105682469,0.711103148618219,0.784723478627549,0.831928521613568,0.839159264961143,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484591792996,-0.0081648411726981,0.0280980372253646,0.191035434416714,0.292483344557072,"Later Intervention"
