"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163956705221492,-0.0163911731164958,0.00171002534418874,0.063154101429809,0.0912079560945546,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163945023300372,-0.0163848090869145,0.0138005438181661,0.122444054772845,0.164937015089653,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163957189510019,-0.0163914493153919,-0.00172294139488464,0.0504470309849353,0.0734291045218901,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.719978556718273,0.723748878547773,0.799545587421891,0.840961882122989,0.846993498639457,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163932298509967,-0.0163814800415012,0.0276903512724953,0.244834614680024,0.27196653533646,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484604247729,-0.00816484553677623,0.00247019535577055,0.0459117604442839,0.0730845787297554,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484599542044,-0.00816484330617334,0.0145368669831584,0.119896666045962,0.162458127870453,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484603345419,-0.00816484459399974,-0.000946050246550741,0.0352589028922168,0.0518902844955877,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.722197018016487,0.725840127471874,0.799687005581935,0.841155822437583,0.847016948708433,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484590008595,-0.00816483441795826,0.028323285825614,0.250901033311102,0.27729063549879,"Later Intervention"
