"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.82297585339817,-0.550742346911089,0.233080347905379,0.692945970027687,0.733829797772758,"pooled"
"2","global: transit",0.95,0.9,"mean",0.330243025611133,0.420631925823602,0.707171083714957,0.874029491386682,0.895718426804038,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-2.66427885170445,-2.17641252842497,-0.671315281530691,0.271525056480326,0.385009953149717,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-59.4644775144259,-27.2136530691958,-8.84162568976129,0.987266295156487,0.993242581720074,"partial"
"5","Denmark: transit",0.95,0.9,"mean",0.667153117663026,0.733026147680918,0.908309346564062,0.986887541923838,0.991249281890774,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-892.859346056415,-615.338142831737,-166.221963046477,-9.58318743002084,-6.24093645104862,"partial"
"7","Italy: residential",0.95,0.9,"mean",-232.658028084618,-109.910875089809,-28.3949875702529,0.964324170664052,0.983218224361626,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.709030545729907,-0.19960132991391,0.661513142953384,0.986040694139421,0.990939258063983,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-11.562543487538,-6.94630315473885,-1.14312956771582,0.918422997744027,0.959658093332568,"partial"
"10","Germany: residential",0.95,0.9,"mean",-0.223741902496927,0.370473315502643,0.82375161968798,0.999874813717928,0.999940214661194,"partial"
"11","Germany: transit",0.95,0.9,"mean",0.913176583053873,0.929232892567583,0.975514064919146,0.996018161438429,0.997086496342297,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1046.22558861746,-697.794580402651,-191.953923267436,-11.438730357921,-7.24879042066444,"partial"
"13","Spain: residential",0.95,0.9,"mean",-133.680487552696,-67.5508328494436,-18.0601944842846,0.970795307577898,0.988188335630601,"partial"
"14","Spain: transit",0.95,0.9,"mean",-7.59938770295311,-3.6518152605311,-0.246024242000487,0.978301680456189,0.986696463641872,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-10.2211635632151,-6.00694205534345,-0.615550068962097,0.982014519158306,0.99020427520288,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-48.8420356838533,-21.8172637791925,-5.75774935935667,0.991209332875952,0.99560660941048,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-8.94985525460892,-5.66359099499245,-0.917068784167663,0.899044088646376,0.929746463947548,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-0.255074773452779,0.159554800048292,0.774331268927764,0.994791276107763,0.996884189863012,"partial"
"19","France: residential",0.95,0.9,"mean",-109.187058100829,-60.3578792039318,-26.1771555398337,0.968364441123597,0.984222777308639,"partial"
"20","France: transit",0.95,0.9,"mean",-6.81729733301561,-3.80231376262453,-0.322312974551184,0.958619554996355,0.97400268199255,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-3.21740397214356,-1.4073525663057,0.14895690272788,0.992122044198146,0.995925327292707,"partial"
"22","Norway: residential",0.95,0.9,"mean",-27.6060060077122,-10.1639878299608,-4.66869373162701,0.996214739831055,0.998192909107432,"partial"
"23","Norway: transit",0.95,0.9,"mean",0.937462841539097,0.957004594379636,0.987504847674492,0.999463857215365,0.99964643901388,"partial"
"24","Norway: averageMobility",0.95,0.9,"mean",-461.096544005432,-280.481052979168,-77.1135999216012,-5.2822637506138,-3.90685272886793,"partial"
"25","Belgium: residential",0.95,0.9,"mean",-96.1603832359116,-45.3334723537945,-15.8369141155532,0.981782673221131,0.992070782688798,"partial"
"26","Belgium: transit",0.95,0.9,"mean",-9.90705043306199,-6.30206901587907,-0.881202903794564,0.948971987109977,0.967206453016212,"partial"
"27","Belgium: averageMobility",0.95,0.9,"mean",-0.456530437460958,0.200292170589899,0.7701941364877,0.994908314404355,0.996818600697405,"partial"
"28","Austria: residential",0.95,0.9,"mean",-93.9077537066144,-44.274227675658,-16.0701100812776,0.978599582286364,0.9894705063117,"partial"
"29","Austria: transit",0.95,0.9,"mean",-7.40544626222409,-2.88004632199179,-0.03351784066064,0.998027278963556,0.99898792850508,"partial"
"30","Austria: averageMobility",0.95,0.9,"mean",-90.0978425257819,-49.4248272938571,-11.2080363220465,0.984807367728497,0.994150663023559,"partial"
"31","Sweden: residential",0.95,0.9,"mean",-33.8508586747795,-17.2082034502698,-4.09626881136442,0.991463566409419,0.997055175170889,"partial"
"32","Sweden: transit",0.95,0.9,"mean",0.936350049809941,0.952590368386987,0.983362253419163,0.997640083334216,0.998242040691635,"partial"
"33","Sweden: averageMobility",0.95,0.9,"mean",-8005.02459603364,-4987.32389656674,-2328.83163776737,-42.236259721024,-26.0599895612419,"partial"
"34","Switzerland: residential",0.95,0.9,"mean",-45.309162275387,-21.2894298350363,-6.60250635416571,0.99331573056349,0.996641149300863,"partial"
"35","Switzerland: transit",0.95,0.9,"mean",0.056655929848636,0.42772754118174,0.834121052805339,0.994637244922152,0.996739434207973,"partial"
