"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.262948707147755,-0.0841190407055644,0.427636994016636,0.754945646352197,0.783037517276755,"pooled"
"2","global: transit",0.95,0.9,"mean",0.404222505009659,0.466314166058579,0.686313438867583,0.839618975372795,0.856774408670033,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.148615283014646,0.269960954574871,0.591546258694492,0.819876885418336,0.841920055036389,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-4.05638116978513,-2.68285792622202,-0.275281196897302,0.836067420856545,0.88361507476679,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-2.37210652970206,-1.55991725301036,0.0371321279062809,0.821983172129822,0.874223512483872,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-3.1468654984947,-2.08513316750529,-0.135602312360872,0.822658201828032,0.873485395543637,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-2.04575571503541,-1.25143298434458,0.170204356788451,0.86809574828774,0.901076573651037,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-2.90105501240108,-1.94573202603434,-0.0351946421318334,0.864558832612649,0.901437726177774,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-3.6353974348951,-2.43988773822265,-0.186852696345049,0.839678096893614,0.887673724173367,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-2.92432528971602,-2.05363987180094,-0.144931241494626,0.840204324226719,0.887397933325049,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-3.39968120315153,-2.1062487125404,-0.0977901999942232,0.838236715457047,0.888468571513496,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-4.81300271203177,-3.16080575907635,-0.428638111637335,0.799565637147537,0.85137358435147,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-3.17729518993371,-2.09229952185086,-0.107387163099563,0.83424916380547,0.878893131448562,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-3.33846393699997,-2.32896360736013,-0.160601233147123,0.82610302866365,0.870013394630906,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-3.38851890956985,-2.18018885310398,-0.138190796516049,0.821233512923362,0.87815828221173,"partial"
"16","Corse: residential",0.95,0.9,"mean",-2.57064722247135,-1.64084448522354,0.0624703467797843,0.868843837671329,0.908782447549623,"partial"
"17","Corse: transit",0.95,0.9,"mean",-2.75278621535668,-1.44738838529714,0.123969037124779,0.896810597223689,0.924288132207634,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-3.43675969024589,-2.22789781756162,-0.0742285040157924,0.845743636769693,0.888050556294793,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-2.95617787444779,-2.00326224247978,-0.0612375249451018,0.845612215927362,0.889280540099285,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.44808679842584,-0.178691934208478,0.546326138225287,0.9372490596045,0.958656786342445,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-1.66079249059361,-0.984009223392763,0.250452529861719,0.878299099901193,0.909711746925847,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-6.54547099569739,-4.37884976119268,-0.785921701976539,0.743152728750916,0.845309611863342,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-7.04000992734746,-4.91431240044589,-1.20054466765212,0.64544284291837,0.748574673574679,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-6.53639055200072,-4.82370806861368,-0.951864136115295,0.73448675064498,0.796517383325223,"partial"
