"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163956146633467,-0.0163909290193688,0.0079777768645565,0.0859431398538818,0.125263182318993,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163937961331489,-0.016378751555496,0.0326718151152989,0.232153822884495,0.298997290521484,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163956256194565,-0.0163892675658985,0.00495112761650741,0.0772199985628496,0.106868823443384,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.687850637023125,0.704597382572629,0.787499772457614,0.827183895138334,0.830656453778047,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163949702706129,-0.0163807798581424,0.0294060468933103,0.197615324048414,0.292907394551927,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484603010465,-0.00816484548174037,0.00557669601383075,0.0679335560367475,0.0964307006851006,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484594341238,-0.00816484284713456,0.0304628207609646,0.220507293584871,0.285594308929512,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484602939606,-0.00816484446709242,0.00256219403724887,0.0499146049329312,0.0718251196662142,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.682333656258056,0.703537488659968,0.786813840823196,0.827869178156596,0.831601836094158,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484595117627,-0.00816484451956481,0.0269921724591769,0.189083953761989,0.292734341349409,"Later Intervention"
