"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.179287082208256,-0.00991128952767328,0.447565598739774,0.754066315259391,0.788673625432189,"pooled"
"2","global: transit",0.95,0.9,"mean",0.424883432711168,0.495835059931571,0.694002708912014,0.831520756743775,0.850834937461889,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.423939368488298,0.493677678982192,0.707144121456663,0.853856324103993,0.871606925194726,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.550271513760197,-0.371652190672312,-0.0185639330851299,0.275845827535304,0.357346434422194,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.435595500673553,-0.282220867235159,0.0106839557108749,0.304686330895601,0.385806466975483,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-0.502521575776764,-0.366255584901599,-0.00443129420023402,0.31270624684927,0.389578071825528,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.554791696218569,-0.398764846811135,-0.0229722842054365,0.295579219354693,0.390434295134114,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.507099621694487,-0.350033890445469,-0.0128006629343079,0.289818011479261,0.382544046355125,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-0.474232417044335,-0.337092354075621,-0.00869452039555505,0.282579412369835,0.365535250876625,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-0.75762693344619,-0.529744444791433,-0.0624791585690965,0.26192996588209,0.363110740821344,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.722138570482702,-0.549326118816158,-0.0807289579252614,0.203715290250931,0.263261855556207,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-0.742118442334846,-0.562264603131707,-0.0797163974897235,0.204298511578822,0.292400439020109,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-0.559765090663828,-0.415537547086764,-0.0189625675822198,0.316067771135011,0.380550967212021,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.424413483674354,-0.329162357948239,-0.00534748263518554,0.28605652788301,0.370778091411422,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-0.508484716821411,-0.35975268501149,-0.0102041802100866,0.274821357642694,0.340554966716288,"partial"
"16","Corse: residential",0.95,0.9,"mean",-0.557483082793964,-0.39367372597573,-0.0178105619208733,0.304374114495627,0.382143632085268,"partial"
"17","Corse: transit",0.95,0.9,"mean",-0.501170221792844,-0.375837319539498,-0.00626855405014331,0.310134542701598,0.389940069396085,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-0.567811629636865,-0.405610418950772,-0.0169631325950565,0.287746411712361,0.379511408592033,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-0.38921763948599,-0.278703267325272,0.0312369102979523,0.356218328839126,0.467064475418757,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.199550800632574,-0.1113525524226,0.114529583864222,0.47366485222805,0.565260093364894,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-0.276502871372179,-0.170898804782938,0.0777745048310245,0.415542120824376,0.499001223665426,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-0.578298952921724,-0.430040227246164,-0.0399939098208733,0.2586738767306,0.332588916330448,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-0.752284165361618,-0.539445860603103,-0.0941968927122201,0.167101911354218,0.238019912688558,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-0.626058467424044,-0.458876609625852,-0.0639517069648737,0.194427822231901,0.267491104412442,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-0.653077394139085,-0.457711485252694,-0.0291637915293737,0.288749772379349,0.382681585921018,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-0.532277407030293,-0.39239592775799,-0.0172834427729933,0.285463047621657,0.372504275390619,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-0.542884561200135,-0.388293228688404,-0.0153854573244115,0.305931417724309,0.369149062321885,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-0.633560424402338,-0.415927308874863,-0.0197109321131592,0.306575088487775,0.384056881473179,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.496448322441262,-0.363231246666825,0.00297407401813955,0.29953582403249,0.37772413633161,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-0.467791771211964,-0.323889417106537,0.00586958880049801,0.32421941469224,0.403698607060497,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-0.55968261621718,-0.40712012052198,-0.0169572870956115,0.299832168490424,0.385385627978084,"partial"
"32","Occitanie: transit",0.95,0.9,"mean",-0.537614260859768,-0.356229294844314,-0.0116535385899667,0.294567427193498,0.393164810284259,"partial"
"33","Occitanie: averageMobility",0.95,0.9,"mean",-0.512021770097529,-0.353521362065204,-0.0147151170711402,0.273856629908705,0.342421761596852,"partial"
"34","Pays de la Loire: residential",0.95,0.9,"mean",-0.557799138162674,-0.372832735399635,-0.0140353652767893,0.30206500826416,0.414851538651847,"partial"
"35","Pays de la Loire: transit",0.95,0.9,"mean",-0.468880070799081,-0.331247683515792,0.00584273372821273,0.325538155471498,0.389448489116632,"partial"
"36","Pays de la Loire: averageMobility",0.95,0.9,"mean",-0.553214454100039,-0.392888614276376,-0.00422582013993555,0.333878081348216,0.41952410844915,"partial"
"37","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-0.683696917880657,-0.476193737778265,-0.0407519289988132,0.267974951028443,0.357957791535901,"partial"
"38","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.578638863269646,-0.437197459514954,-0.0618736994146963,0.202183028575924,0.259950991482606,"partial"
"39","Provence-Alpes-Côte d'Azur: averageMobility",0.95,0.9,"mean",-0.626233649490052,-0.458586152781838,-0.0562929692382133,0.234164779064837,0.307617698291734,"partial"
"40","Île-de-France: residential",0.95,0.9,"mean",-0.508351081719298,-0.397105455482374,-0.0145533567853627,0.30449736078545,0.374947420313892,"partial"
"41","Île-de-France: transit",0.95,0.9,"mean",-0.441345976426792,-0.311150038890914,-0.00361940258305843,0.274599005415291,0.329622642565807,"partial"
"42","Île-de-France: averageMobility",0.95,0.9,"mean",-0.452007936349603,-0.323724825990865,-0.00768142410344448,0.280689269057179,0.353282008994151,"partial"
"43","France-hopitaux: residential",0.95,0.9,"mean",-0.512697947862865,-0.336758613674655,0.0172724390922387,0.354031797398862,0.464101726734525,"partial"
"44","France-hopitaux: transit",0.95,0.9,"mean",-0.22594721760265,-0.149555795175955,0.0818196238823308,0.383787147927192,0.462527626799371,"partial"
"45","France-hopitaux: averageMobility",0.95,0.9,"mean",-0.267457945736961,-0.160294010140299,0.0735509020542399,0.390830874130309,0.467553492715386,"partial"
"46","France-OC19: residential",0.95,0.9,"mean",-0.533246513606485,-0.385229378952673,-0.0186772021061362,0.301130486847717,0.391635218333351,"partial"
