"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163490538034295,-0.0160030762005184,0.156001565693482,0.42362412121865,0.46623166076202,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163931402882408,-0.016371478949161,0.0323546703251727,0.174385598533379,0.210129796673886,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163928946672326,-0.0163748930233085,0.0380281907166959,0.204509996617191,0.254327941037998,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.3772277278901,0.439195450914157,0.649551985202284,0.786503715676084,0.800928996451922,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.016393149809382,-0.0163634941489316,0.0407321677665602,0.213559036809202,0.257807702915315,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816482718078435,-0.00816439283473586,0.147248369079805,0.420346363482818,0.463725646647297,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.0081648459645021,-0.00816484248596839,0.0232553901102221,0.157139020429469,0.195548473493692,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484602538963,-0.0081648437108037,0.0290590760431584,0.185214929149963,0.243020822727169,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.376411795674423,0.438614525820717,0.646497379541237,0.782193665379712,0.797323796923008,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484600575525,-0.0081648425093431,0.0317321426674923,0.20169279481432,0.242191760182184,"Later Intervention"
