"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163939920885818,-0.0163811802499496,0.0360471641135948,0.196328579213311,0.246871131576303,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163927715869418,-0.0163739488944547,0.037765250823686,0.191719057082339,0.229299608562735,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163947260177652,-0.0163821531905167,0.0295089676523936,0.175401775988558,0.217271818139511,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.670084007045919,0.686151100585768,0.767453601613783,0.828965941307388,0.83693123571117,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163874155427669,-0.0162804718316079,0.111224625119868,0.338854786595635,0.367863476929416,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484597587253,-0.00816483978975553,0.0312591142453089,0.190151882427135,0.241108987364399,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484596697919,-0.00816484157162841,0.0330084287608832,0.186855736485064,0.225285673658175,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484594325621,-0.0081648422862663,0.0247937636980021,0.161867224238192,0.205157453172856,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.670185354924995,0.686900097783287,0.766342732754659,0.827870710785448,0.836048652445066,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484564326342,-0.0081647917908198,0.106451985397115,0.337501872532219,0.367448268445578,"Later Intervention"
