"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.280793766878308,-0.109004139973575,0.475785557607579,0.806350561150151,0.836911493395802,"pooled"
"2","global: transit",0.95,0.9,"mean",0.714891775759357,0.769497528680906,0.887426723518937,0.954741477782337,0.959016377749937,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-1.09042840385033,-0.87092735718747,-0.0674743204858814,0.500173867770802,0.575477623215911,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-7.03091324629065,-4.21074840917872,-0.76630730308869,0.831244095710626,0.887721277665345,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-3.72482247239474,-2.45399310190453,-0.46077749955273,0.701500745257622,0.805619436773322,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-3.9717275784511,-2.847505223163,-0.495693344035547,0.769578088525772,0.841485897649035,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-7.51062763711161,-4.33984918794187,-0.844507310336956,0.836990855001238,0.901126988188481,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-2.96625822972397,-2.17090415467753,-0.298026795593861,0.747063013060562,0.841425629272658,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-4.22727567310787,-2.667332937462,-0.45220020637157,0.725432821947694,0.798274274981219,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-6.41764620475896,-3.93719295083066,-0.921359090977558,0.82224909069077,0.899299630810428,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-3.79038159634619,-2.53133009734406,-0.309279756076461,0.775411465779441,0.86063878193368,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-4.13887023119973,-2.46373317605314,-0.342513691985056,0.774953819798054,0.858064908313493,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-9.01673825166544,-4.93309670234411,-1.04317523136266,0.835621768598264,0.9079729146733,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-2.97256467915212,-2.10517700660101,-0.269065534930049,0.763604923507026,0.827619121053441,"partial"
