"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-05-03,"Denmark",8.77797498736485,5.3151928836939,14.1753059822563,484.079657047847,375.880047532272,620.527114012265,78009.544747982,35127.6035631569,158509.280754298,2365.54757320107,145.024467879631,8572.98470260615,1.32761915988345,0.865362410922018,1.77258635171135
"2",2020-05-04,"Denmark",8.87885948460435,5.04278056183678,15.053283844722,492.958516532451,380.922828094109,635.580397856987,80518.0752350894,35269.5349458365,167828.992130228,2508.53048710738,141.931382679561,9319.71137592948,1.32698384461375,0.865340412861388,1.76952698296599
"3",2020-05-05,"Denmark",9.03269620689485,4.80669525066757,16.0653734773825,501.991212739346,385.729523344777,651.645771334369,83181.7418356336,35409.0164890506,177951.90250907,2663.66660054416,139.481543214185,10122.9103788424,1.32630796095618,0.86531901680488,1.76620142025134
"4",2020-05-06,"Denmark",9.24072923632122,4.53278655388957,17.4334827859215,511.231941975667,390.262309898666,669.07925412029,86015.997179561,35546.4418095881,188969.259742366,2834.25534392742,137.4253205375,11017.3572332957,1.3255880442357,0.865298124319736,1.76262943517018
"5",2020-05-07,"Denmark",9.50394506377517,4.27626803140704,18.9334764686101,520.735887039443,394.538577930073,688.012730588901,89035.868009126,35682.0107685692,200888.643005198,3019.87082956503,135.568958981079,11919.3832628326,1.32481964482854,0.865277680774342,1.75934480328948
"6",2020-05-08,"Denmark",9.82299119475235,4.0440290152046,20.6123462223868,530.558878234195,398.582606945278,708.625076811287,92255.8206675246,35815.4688450694,213842.03997955,3219.95265839853,133.458076500157,12953.3969743519,1.32399840427019,0.865257656640163,1.75576322634605
"7",2020-05-09,"Denmark",10.1976864293647,3.81787347164203,22.453577391919,540.75656466356,402.40048041692,731.078654203206,95690.265657904,35945.7770484974,227883.407162646,3434.44499037943,130.30820342804,14041.3671830956,1.32312010344341,0.865238035250474,1.75185695476496
"8",2020-05-10,"Denmark",10.628301727937,3.60962520527109,24.6232710698679,551.384866391497,406.010105622191,755.701925273074,99353.9830228094,36073.7498619222,243195.457130051,3663.71736490543,127.972813424811,15312.0499674052,1.32218052523678,0.865218805863397,1.7463685585466
"9",2020-05-11,"Denmark",11.1144605209218,3.38630763264719,26.9313957794581,562.499326912418,409.396413254838,782.633321052532,103262.36227982,36199.8960856371,259909.512856534,3908.37925701085,126.146223714862,16714.0557264826,1.32117533789479,0.865199960175048,1.74089236407111
"10",2020-05-12,"Denmark",11.6570971052667,3.21198587096119,29.5371781185548,574.156424017685,412.608399125799,812.170499171087,107431.503044504,36323.2201337146,278091.633411963,4169.140764684,123.324048077554,18182.1205554299,1.32010003038699,0.865181490755938,1.73493163591555
