"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",2.00567116486323,1.36674803317787,2.73457154101406,1.67347026050224,2.45168018521897,2.54502833098361,3.05338725410514,2.39780841065271,2.60149721321191,1.462355780868,2.39207791128067,1.71409924421299,2.75992959324367,2.78006841775514,1.85950222639402,1.8555705709595,2.71963159571463,2.65738060845417,2.97003495603568,2.56041853623848,2.07119157844881,2.65019403519431,1.98671974179202,2.73307327595232,2.22205147319976,2.64862761515899,2.72033954279994
"2",2.1634768802817,2.68574547891491,1.83389262754782,2.25434385046418,2.25161323781895,2.47487161495431,2.81750088704043,3.62267029391387,2.32288053852929,2.53069031641351,2.80971448962236,2.26817084314323,2.95484305260606,2.56330348160961,1.87062248798854,2.11768648714844,2.73927067338962,2.80492583284379,3.08868674340041,2.54880495036971,2.33586682220253,3.02923399097636,2.49393581485497,2.80806812042194,3.09871334416388,2.35123669193362,2.56937155760991
"3",2.36091701764849,1.70389872168527,1.34275697204398,1.2129701291371,2.40348596056382,1.88160421693717,1.24510150952475,1.63718822577277,1.85701484817376,1.4242739062729,2.21184132420317,1.98446672938727,3.10512083156194,2.46414875829921,3.06877198963426,2.01289812831126,2.92460930124472,2.48392967118469,2.76954760900335,2.94953665907357,2.62330494705046,2.30686360535443,1.34411186721527,2.95042211631208,2.76233990869628,1.59376395616119,2.79937372648374
"4",3.69898288569101,3.28626348426306,4.45510793376291,3.05062298461237,3.00827971324212,3.40885259727705,3.76067782119964,3.98083503805822,4.07042235525941,3.94981681304218,3.76018754110934,4.2554171301849,3.43083283713672,3.34019708066571,3.4094239393034,2.55073637252619,3.11147032427561,3.01521349960747,3.38213985467404,3.16809487028421,3.3218804461513,3.57299033384934,3.96278993477966,3.32392110219962,2.93314239142872,3.41628047815439,3.38145286934659
"5",2.20097414646677,2.43454492344473,3.91601897155949,2.48183231166059,1.55706723381708,2.82446320542251,2.36913018537563,3.14338193094264,1.62727329324022,1.80289480053807,3.6244951993697,2.52320497610967,2.6053295980408,2.33236570479013,2.20098939525647,2.09471167002705,2.26085193211508,2.62734418563761,2.71859634360406,2.18180870159258,2.62551290084047,1.79942745013964,1.45572473345276,2.99249412305275,1.43802496974308,3.08496540214061,2.86098728219714
"6",2.1330507382123,1.75797383520014,1.60705172271734,1.99262041970827,2.32416506934348,1.87987377152478,2.45086101394735,2.12007393076828,1.90909637573032,2.19893328320386,2.80603526411537,2.19983382927981,2.14197893195268,2.36320261735536,2.34760354258152,2.22377879004832,2.33375522001553,2.19972789150265,2.92267147942502,2.16544942291492,1.99595200378131,1.93595010367177,2.27700121510934,2.81534268322193,1.41081820774518,2.61853021931135,2.75075975211548
"7",2.88796341429288,2.05034234799658,2.09972859102545,1.59311154315187,2.74138990116819,2.5865209143743,2.69830439654353,2.29293716296362,2.49299119176325,2.19385610761806,1.76980499128894,2.08574465980087,3.23041591264709,3.25374223813728,3.70302929539562,2.40252575809366,4.07850016479833,3.32528755232962,3.15433732947574,3.08362383106384,3.68951319653537,4.11156921823912,2.80583711366792,3.19019195315173,3.31942779001773,2.47876465115606,3.38641047919447
"8",1.15971762641077,0.510600017455958,0.355865062550648,0.651087872103965,1.25677759277529,0.888431517636912,0.623371362957204,0.635901887160043,0.580795925490759,0.59094232465139,0.444655031693028,0.521765701060394,1.27664847067063,1.28243777215928,0.945191727716641,1.19219713970537,0.870809555804704,1.25723374588224,2.1925402620404,1.19334121621464,0.809754235987286,0.932408766962684,0.6437925485439,2.32000984206268,0.725155918770201,0.662824402309744,2.37235206533256
"9",0.950747264189039,0.616178904234272,0.767941979563684,0.775330544816775,1.04642539478917,0.67727340843635,0.572156098606359,0.423795548648163,0.682238385372435,0.607569913527323,0.511181811759801,0.419286682876105,1.95072784399828,1.22735706260318,1.45765056448153,1.3503422220715,1.23811854806478,1.31290937241827,2.91217901042062,1.29963139003256,0.901657699095679,0.708103468551179,1.08455618318474,1.92745261125406,1.06376783194554,0.375113028279851,2.39432806864383
"10",2.7037279694288,2.19978070431285,2.51530496861504,1.77444449683661,2.1241284053923,2.09800458005472,1.49464477691581,2.23197724779843,2.02213677758503,1.76457378134893,2.48433216488384,2.68411744110719,2.60818822577598,2.52722885225391,2.42081583661186,1.96056658106684,2.86886726781169,2.6912606101553,2.63578689721562,2.52747451078064,2.15061065365078,2.45322738135451,1.57524723529233,2.77535646252037,2.66197159961694,2.7089455231836,2.63446480792694
