"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19"
"1",3.15366933798841,3.51620848404937,4.23244257755176,2.59317969490423,3.43184124560803,2.93379570199927,3.0112369272244,2.92538842404373,1.86419223710226,3.80910133003729,3.11139305815404,3.98431197591037,3.43031240121556,3.55121158559419
"2",3.31681499356639,3.23356585920171,3.37020284512523,3.26214422339435,3.26803056777297,3.26669411005612,3.32638043607098,3.3566774846143,3.30671231595368,3.27718740484031,3.27391070448808,3.27703877417344,3.23674108708311,3.24797572623964
"3",3.19307164043804,3.40470302927642,3.10060612810261,3.30505652623677,3.29842531675152,3.13195641307347,3.17307236160287,3.27088189571308,3.32219550971136,3.2196943750107,3.03740929191905,3.51326851069379,3.41711940084519,3.1434902638425
"4",3.59900317490979,3.25736024501242,3.18974803539971,3.02574406022189,2.9901810208968,2.69532900264139,3.70440895091818,3.64691822067653,2.99757997016566,3.4418772242263,2.68069209648952,3.26069837678452,3.51864394481033,3.72442293157759
"5",2.9039576885751,3.07158939818179,2.82116644485969,3.674449348798,3.21495373181562,3.00542138312071,2.13730691240549,3.931345830141,2.98244496670783,2.62523572994844,3.77124874331136,2.87295002534127,3.2175232908133,3.15372875378414
"6",3.24493678524559,3.35827333013786,2.88683209538037,2.42784446964205,2.87280906970492,2.30686221324324,3.46383638545605,3.21603681978659,3.06794387923424,4.39622629445117,2.69205552271386,4.07001313937285,3.64093763695042,3.57964687959826
"7",3.14446945168521,3.31675644699441,3.35848055687057,3.15849473534176,3.30234808741476,3.25880979754143,3.31912802859667,3.30736760560188,3.53864985890606,3.22082105110912,3.36791762897142,3.24611036632303,3.23682963505951,3.35165672946037
"8",3.07761906496252,3.00746662537495,2.92833176858699,3.92883927778083,2.95456189094234,2.71761404218865,3.62190136090013,2.7078220767984,3.18526903130669,3.72436738366393,2.88344595421109,3.44092378587793,3.57819928052772,3.23248311872708
"9",2.81286762382507,2.40377015580572,2.56973527278162,3.14403173483274,3.24709467822443,2.96973342698548,3.07925975797187,3.30409516505748,3.12926594946873,3.44066952190042,3.86630139844614,2.84224121143424,3.0286179650411,3.31421740493892
"10",3.43277378592962,3.34119671326137,3.42228309693092,3.25636906304753,3.40987250581769,2.85663472809967,2.97369127509786,3.2833015005478,3.51314636126219,3.1845442417766,3.26143598811945,3.84068862790582,3.38693077098375,2.98201789283366
"11",2.83961059513845,3.27700185258378,3.14786489325863,2.99216450402907,3.55286371508073,2.48606306801591,3.11651087085135,3.94010260325184,3.30630357863314,2.95783200301031,3.28827838433666,3.22783425933547,3.28300750262681,3.18207294919832
"12",3.39182475578569,3.09104348586819,3.12035623463753,3.07491631270297,3.54489158650669,3.24272104889875,3.50842047169415,3.04841045375498,3.33154989982082,3.17510359058703,3.31506145464779,3.61024442455442,3.19488587458368,3.66972517547508
"13",3.36182085868872,3.77539195820929,2.8989807154988,2.95714989724778,3.2011206925885,1.4289422593677,3.82850763105862,2.34935316049088,3.16073362204245,3.16826102044597,3.24638100082294,3.42534220211956,4.06498193185502,3.272825606182
"14",2.71301615026423,4.13946284445983,2.67144903769807,2.74811317774389,3.92664434785362,1.66492256738421,2.51521524704125,2.84039447663197,2.42961497156884,3.75219696253526,2.92708830728234,3.37697361115446,3.3017107158581,3.3116725168388
"15",2.93402185289305,2.52149420808966,3.41892810271425,3.28139006179132,3.577866513597,2.91456021864764,3.37543997747111,2.71744932207253,3.41513560296774,3.46345939895442,3.86626880660319,3.86896498190104,3.05686233024088,3.53020556718681
"16",1.94021845801517,3.06662974319791,2.71833471079586,3.20328279529774,3.31795489944931,2.63484694510267,3.47519696792024,3.55569419929113,3.69299785695246,3.24866820858347,3.09254200174118,3.66592095350839,3.91088984268871,3.01763935546024
"17",3.16098099637355,2.46189732450792,3.41125945287596,3.89041157946062,3.1031286442708,2.81193620120531,3.57398684830586,4.17932573572562,3.09599599440923,3.70590265646223,3.31764768925943,3.31877334840977,3.90039298864046,3.52616891886623
"18",3.22089689280067,3.31301562614224,3.1566617889914,3.31183193848497,3.39030773028815,2.98132098530238,3.33985723138771,3.33199402783521,3.3340233025376,3.21117647066825,3.23280883919086,3.36501475462343,3.35319700435644,3.14459822199054
"19",3.32811063555413,3.09791707955704,2.45075647457685,3.0279171711706,3.00884042670682,2.70991547582238,2.87788175288179,3.32020162046882,2.83655648015326,4.29071431591291,3.15546572190249,3.97094748474723,3.34811140697084,3.6291954622553
"20",4.14736779016927,3.24237828975901,3.05849143080688,1.82366674669493,3.21269594315802,2.76279365814119,3.05470554884973,3.94820319527946,3.65281112954511,3.53223618858955,3.32749467834119,3.09057013070358,3.47278554568166,3.47462645139632
"21",3.18849488959016,3.81989090296075,3.74874640693721,1.89111848866137,3.90601315414573,2.7643888619251,2.14016979498342,4.75400310782449,4.21203483919439,3.96402784109333,3.61347700625233,4.26197457260506,3.37169572762136,3.52698264820247
