"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.43580747467392,-1.1439435747684,-0.0782805656007609,0.587635615077713,0.648120247221528,"pooled"
"2","global: transit",0.95,0.9,"mean",-1.32709678813711,-1.0073517434863,-0.0283744795844756,0.582888329183699,0.644597128548104,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-1.55944456437275,-1.18170880445841,-0.134182477600838,0.554307039115882,0.607801890241169,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.7198252443008,-1.06071003352054,-0.121741833103748,0.514217641407926,0.619268619966463,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.8724973046724,-1.13679164744589,-0.121231857957824,0.535558583829654,0.643436069941634,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.79775613867741,-1.05411879010772,-0.140199574873749,0.500629043555728,0.610001162940964,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.93859355793349,-1.12327221577338,-0.129527552923062,0.540311631640652,0.641154931966824,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.72552824454366,-1.06839364879236,-0.134473943885919,0.514585013847497,0.664471100697951,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.78434354927813,-1.13752618155336,-0.154573827598072,0.535576462847758,0.680926901087235,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.59374527259037,-1.08566997577195,-0.124603054550313,0.550136931443236,0.655189971856652,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.73005601627761,-1.10869246682237,-0.123181852547158,0.540838677743313,0.669126384376087,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.74779350790319,-1.1451871455963,-0.123975848818,0.533795730811222,0.654940095027841,"partial"
"13","Corse: residential",0.95,0.9,"mean",-1.93487692554324,-1.12380639216321,-0.130002365446491,0.547183050176667,0.667436468089599,"partial"
"14","Corse: transit",0.95,0.9,"mean",-1.88586536777242,-1.0870881300862,-0.0998619790746646,0.556427044836124,0.676934432480385,"partial"
"15","Corse: averageMobility",0.95,0.9,"mean",-2.15835972638027,-1.23788638026015,-0.157081662305849,0.556271529560564,0.683978710904746,"partial"
"16","Grand Est: residential",0.95,0.9,"mean",-1.61543230531801,-1.03173412299942,-0.11049319443796,0.524951776316829,0.641725818408481,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-1.66551893311097,-1.03729168195248,-0.120360047968338,0.522441465781947,0.651565383398662,"partial"
"18","Grand Est: averageMobility",0.95,0.9,"mean",-2.06764222256437,-1.2579614432285,-0.140226123403501,0.545440758722986,0.66875874061462,"partial"
"19","Hauts-de-France: residential",0.95,0.9,"mean",-1.6205901954398,-0.933895609487215,-0.087357223997558,0.581913717908194,0.692675590108073,"partial"
"20","Hauts-de-France: transit",0.95,0.9,"mean",-1.1866199722234,-0.75425489728302,-0.0250832051437548,0.593204928225986,0.69760534160909,"partial"
"21","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.69617984068992,-1.04784660040291,-0.105699452689222,0.555736860466591,0.656773658341063,"partial"
"22","Normandie: residential",0.95,0.9,"mean",-1.50766456457609,-1.11815999630707,-0.131729078494099,0.525650112111696,0.632391468600478,"partial"
"23","Normandie: transit",0.95,0.9,"mean",-1.81859477367674,-1.21274676909804,-0.139829427099078,0.520811910395451,0.645858105505993,"partial"
"24","Normandie: averageMobility",0.95,0.9,"mean",-1.71506797691722,-1.04488564675019,-0.139851543516248,0.497097452208551,0.641547446075537,"partial"
"25","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-1.84672555572657,-1.15651548522413,-0.134057982319663,0.531200968735056,0.661438789533606,"partial"
"26","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.4682840095207,-1.06538942593697,-0.0948070012989167,0.522145171957873,0.627358354985185,"partial"
"27","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.73396459247368,-1.14550311187417,-0.11009268923806,0.549886411629301,0.654710857473074,"partial"
