"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.666453372307057,-0.416308809740471,0.425536132313255,0.812491142163171,0.84376899800431,"pooled"
"2","global: transit",0.95,0.9,"mean",0.280202147038082,0.375931929273536,0.639119613269446,0.817763375805814,0.834496796224192,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.378165969941206,0.446102019245674,0.690042880244507,0.849332165277009,0.864635735243625,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-2.35465295384125,-1.30695627442662,-0.162640051892428,0.60766578235533,0.709274483728391,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.09942561342265,-0.73213908697459,-0.0442518479522359,0.59976946394788,0.708857122602555,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.3203176433296,-0.859996464796182,-0.0820981027761098,0.603100702121383,0.720080149692203,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-2.23414594312781,-1.34123237968759,-0.178951852948572,0.597654145947319,0.710667173303103,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.34801239794945,-0.985872790668082,-0.158634848673666,0.539209258710432,0.656718371413364,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.40443697339268,-0.973005429631645,-0.148634129311114,0.555375753294427,0.696257338963126,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.69102465402467,-1.18035221397513,-0.124353762700262,0.610244088869017,0.705058919468318,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.04325366097654,-0.706783572194802,-0.00139435362964622,0.595956478100262,0.670459316062189,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-0.97670029988484,-0.712729052709932,-0.00258394515360432,0.593474132478494,0.700511301025937,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-2.11842672369144,-1.24256595276048,-0.160373306914254,0.620555147840238,0.738596238122531,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.872914016535428,-0.60197574359828,0.0414722806310152,0.629646815446561,0.737879611208536,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.48609036696537,-0.918784666746817,-0.0469875233532344,0.618200486103826,0.741448721993454,"partial"
"16","Corse: residential",0.95,0.9,"mean",-2.26666141494007,-1.31749781968424,-0.166955333408646,0.603531441882519,0.754497253530727,"partial"
"17","Corse: transit",0.95,0.9,"mean",-1.40778111303606,-0.983793798090336,-0.0340991839316849,0.625014679151404,0.729527729820097,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-1.49247826786475,-1.04044234868352,-0.0563298513154344,0.625331208217802,0.725760336155502,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-1.82469475118006,-1.09927019095157,-0.0777784664692021,0.6615945028918,0.753491626973156,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.676594198326953,-0.473517703970938,0.13165305310355,0.6929280182411,0.768292456623912,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-1.19484507508866,-0.829020885445837,-0.0398292338904107,0.582853361063716,0.697119635890547,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-1.63319248979784,-1.10773562671462,-0.11705225956545,0.600137104509159,0.708862943593616,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-1.13656704712057,-0.854308295805196,-0.123028358688598,0.506257733867688,0.641816318232566,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.16633749773874,-0.85317795025222,-0.0668545600209687,0.612797792659257,0.707808474387661,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-1.78066196534969,-1.14962184369997,-0.119236643338662,0.609967417271807,0.720771092835632,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-0.790266689416948,-0.586156047752493,0.0943388219890802,0.649630731200017,0.753012207196125,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-0.710539146970613,-0.499266642105683,0.121725832627152,0.666993770913537,0.747501901751924,"partial"
