"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.756109838665417,-0.57045054058899,0.0857620994239883,0.580619221504209,0.625983476725726,"pooled"
"2","global: transit",0.95,0.9,"mean",0.545785190061231,0.594113744765412,0.765917243711877,0.881250019177078,0.89361023377511,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.0245022612720985,0.145290789145845,0.512230083624512,0.765544495029982,0.79624051128735,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.999825483467287,-0.746434600798031,-0.0375710227741699,0.475731692179251,0.558161922043317,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.602540700429406,-0.437158509825203,0.0474136360418652,0.458669462976708,0.516572977589856,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-0.774540210696467,-0.57335679695027,0.00414048663765229,0.474887934905696,0.532748467756585,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.20119294212155,-0.946126210787077,-0.205416171896396,0.327701363868796,0.410371611372818,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.52262399045169,-1.13642048209129,-0.295977548922309,0.286933320039509,0.365393292177144,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.42451447114299,-1.12417437048978,-0.292078308219132,0.268355858105428,0.346587709016374,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.00374042154824,-0.777875201886124,-0.0678136159188599,0.42825686684389,0.493543092974741,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.968133899949218,-0.769702510491179,-0.0540847594967078,0.451293446312301,0.528674767101772,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.04241552024577,-0.764215773815972,-0.0756582164860055,0.414799549603983,0.483704759826465,"partial"
"13","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.30421331637657,-0.985909194103184,-0.184751415450379,0.38733132650408,0.463856982954791,"partial"
"14","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.21022475558273,-0.950231486377094,-0.182541321473691,0.36439499403074,0.438379292689179,"partial"
"15","Centre-Val de Loire: averageMobility",0.95,0.9,"mean",-1.38979349958183,-0.985031545377257,-0.180796694068075,0.372618119483894,0.466833426842647,"partial"
"16","Corse: residential",0.95,0.9,"mean",-0.940180902447819,-0.694266363897566,0.0154308691787042,0.523459308152264,0.596101305655958,"partial"
"17","Corse: transit",0.95,0.9,"mean",-0.949790373832736,-0.682859163689714,0.0303247551149058,0.527784457466147,0.59182580529137,"partial"
"18","Corse: averageMobility",0.95,0.9,"mean",-0.934679991514026,-0.719392208704289,-0.00246106530992412,0.495775511138443,0.567331692126698,"partial"
"19","Grand Est: residential",0.95,0.9,"mean",-0.975154882048156,-0.685353083295058,0.014998025301306,0.51663213200099,0.591713390234783,"partial"
"20","Grand Est: transit",0.95,0.9,"mean",-0.379540524559748,-0.257192438270635,0.187579477949939,0.549513995972416,0.614065858424785,"partial"
"21","Grand Est: averageMobility",0.95,0.9,"mean",-0.756043985017289,-0.577286533622341,0.0567549565978744,0.480281523666674,0.541355984054872,"partial"
"22","Hauts-de-France: residential",0.95,0.9,"mean",-0.989022477489915,-0.787521000808116,-0.0465649772801346,0.480549620371149,0.552510675730385,"partial"
"23","Hauts-de-France: transit",0.95,0.9,"mean",-0.703244044663986,-0.51782545128611,0.00969290519131058,0.432373724944389,0.515257624051826,"partial"
"24","Hauts-de-France: averageMobility",0.95,0.9,"mean",-0.729718152093,-0.553396513036141,0.0173865521244944,0.463435612702433,0.525934616119986,"partial"
"25","Normandie: residential",0.95,0.9,"mean",-0.899543061279378,-0.714846402460257,-0.0269562443829424,0.457626546755158,0.509648483381945,"partial"
"26","Normandie: transit",0.95,0.9,"mean",-0.901062839291932,-0.629472400154527,-0.0184201760421956,0.453491451994408,0.510077348688204,"partial"
"27","Normandie: averageMobility",0.95,0.9,"mean",-0.818720080973768,-0.613151743134408,0.0091307159404128,0.458153927838294,0.532932735774914,"partial"
"28","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-1.16584684240478,-0.917424801359208,-0.156985681917184,0.375155748682393,0.456900493659513,"partial"
"29","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.13640048578308,-0.876563380280095,-0.147156308069827,0.366709558593436,0.437075105272,"partial"
"30","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.18797552843972,-0.95472277636233,-0.20720396512236,0.339030158770862,0.406889828594668,"partial"
"31","Occitanie: residential",0.95,0.9,"mean",-1.45674261457317,-1.19165343703357,-0.341793048955384,0.285797396622825,0.411253582282914,"partial"
"32","Occitanie: transit",0.95,0.9,"mean",-1.70815337159137,-1.36622058054152,-0.418462786570499,0.21474579645512,0.306973402791394,"partial"
"33","Occitanie: averageMobility",0.95,0.9,"mean",-1.72710351646301,-1.28764168066036,-0.416137879230756,0.215847140668501,0.318947898712394,"partial"
"34","Pays de la Loire: residential",0.95,0.9,"mean",-1.22306365923482,-0.964346708569159,-0.204065719599176,0.343623705350071,0.419133400050158,"partial"
"35","Pays de la Loire: transit",0.95,0.9,"mean",-1.31266650786373,-1.00264559289914,-0.204760643128581,0.370359300250919,0.445596108557071,"partial"
"36","Pays de la Loire: averageMobility",0.95,0.9,"mean",-1.39265651649619,-1.07520125074146,-0.267850850085566,0.316672084464123,0.387532843751379,"partial"
"37","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-1.10987431097168,-0.822692322516812,-0.115908240858426,0.366221137532681,0.438232031454763,"partial"
"38","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-1.05434760525862,-0.788022370297693,-0.122980232868136,0.390887240078316,0.465586206510338,"partial"
"39","Provence-Alpes-Côte d'Azur: averageMobility",0.95,0.9,"mean",-0.997574480252686,-0.75771093163639,-0.0900446484381519,0.39803126129354,0.473920513541756,"partial"
"40","Île-de-France: residential",0.95,0.9,"mean",-0.789375162666638,-0.605132729045291,0.00995623323257889,0.458729181165804,0.530908218796391,"partial"
"41","Île-de-France: transit",0.95,0.9,"mean",-0.967238574028404,-0.691679300081139,-0.0140281880384307,0.468711823452464,0.534692889001192,"partial"
"42","Île-de-France: averageMobility",0.95,0.9,"mean",-0.886110310620442,-0.645490765837874,-0.00533903972490065,0.462293764762447,0.5572378159235,"partial"
"43","France-hopitaux: residential",0.95,0.9,"mean",-0.799104512418071,-0.61557508764052,0.0709923908103571,0.547132701913403,0.593471917848523,"partial"
"44","France-hopitaux: transit",0.95,0.9,"mean",-0.0841956813636798,0.00145028098178954,0.335655923746752,0.615714368855184,0.659221590513426,"partial"
"45","France-hopitaux: averageMobility",0.95,0.9,"mean",-0.3456139031592,-0.199432182614883,0.237191356001506,0.584055260985772,0.621603504847925,"partial"
"46","France-OC19: residential",0.95,0.9,"mean",-0.794937361023831,-0.579369872153162,0.0964597485247649,0.57227086377412,0.639513301188666,"partial"
"47","France-OC19: transit",0.95,0.9,"mean",-0.0275703278198038,0.061766392378964,0.375604416590146,0.641290963389728,0.688798677403664,"partial"
"48","France-OC19: averageMobility",0.95,0.9,"mean",-0.179579519272151,-0.0484154045933591,0.337636744355148,0.647040237923766,0.695125807120863,"partial"
"49","France-EHPAD: residential",0.95,0.9,"mean",-0.51852619272546,-0.400404058015273,0.14483702427067,0.532297033441098,0.579742119854333,"partial"
"50","France-EHPAD: transit",0.95,0.9,"mean",-0.611503652755157,-0.419134831710392,0.143889463991932,0.535031733204868,0.604635128432157,"partial"
"51","France-EHPAD: averageMobility",0.95,0.9,"mean",-0.542741638701471,-0.370783236838923,0.158451959161573,0.541173896831792,0.588043346661664,"partial"
