"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163955573426873,-0.0163877398315977,0.0136416907290651,0.112069239751955,0.152677799776857,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163950784710459,-0.0163856498228267,0.0351250614337489,0.19181899157457,0.233825531866817,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163939474688402,-0.0163755131034702,0.0410711859267934,0.199819782277362,0.23857188790539,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.698658966627803,0.714573230690513,0.784637513518355,0.838670044601015,0.844428226578804,"First Intervention"
"5","Social distancing 
 encouraged",0.95,0.9,"mean",-0.0163899826459442,-0.0163083963283532,0.102161266262466,0.328811439147509,0.361253959518333,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484605122877,-0.00816484598526604,0.0104066758417126,0.0911299478135777,0.136734725404023,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484603552085,-0.0081648447309499,0.0319229272708153,0.186313971417574,0.228400462573753,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484602104411,-0.00816484410186905,0.0378328752505433,0.197353562283265,0.238001071098483,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.698815866056139,0.715461405668777,0.783952851711736,0.837315863676736,0.844000259693743,"Later Intervention"
"10","Social distancing 
 encouraged",0.95,0.9,"mean",-0.00816484563682076,-0.00816479546240073,0.0988476145784489,0.32843574459669,0.361926341009925,"Later Intervention"
