"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-05-08,"Auvergne-Rhône-Alpes",15.1516614906809,11.1812046090594,20.0510527118365,1495.98997623198,1253.06704587228,1772.93797132993,138983.229204977,97809.9902814346,192182.971509101,354.355674416361,149.20766666085,693.301822025472,0.694110764525466,0.607786159155031,0.783015844922358
"2",2020-05-09,"Auvergne-Rhône-Alpes",14.4594060652407,10.4967482140202,19.3898194037026,1510.44938229722,1263.5637940863,1792.32779073364,139321.543183265,97949.6065417838,192852.892120868,338.313978287719,139.616260349175,669.920611766707,0.69410689949369,0.60778448230764,0.783005920204045
"3",2020-05-10,"Auvergne-Rhône-Alpes",13.7972983921575,9.8668056084603,18.772507565353,1524.24668068938,1273.43059969476,1811.10029829899,139644.562290277,98080.2479329131,193500.359685365,323.019107011895,130.641391129351,647.467564496909,0.694103207567136,0.607782911879158,0.782996323247847
"4",2020-05-11,"Auvergne-Rhône-Alpes",13.1643275734476,9.27454260857612,18.1815907100071,1537.41100826282,1282.70514230334,1829.281889009,139952.997678214,98202.4913634925,194128.049991821,308.43538793675,122.243430579361,627.690306456512,0.694099680768703,0.607781441116164,0.782987043242199
"5",2020-05-12,"Auvergne-Rhône-Alpes",12.5629927742902,8.72046625412955,17.5579108284176,1549.97400103711,1291.42560855747,1846.83979983741,140247.5265714,98317.1296955456,194735.249762595,294.528893186664,114.638332053135,607.199770773923,0.694096311498611,0.607780063693773,0.78297806973134
"6",2020-05-13,"Auvergne-Rhône-Alpes",11.9854746734306,8.18645757488988,16.9777610299804,1561.95947571055,1299.61206613236,1863.81756086739,140528.793923845,98424.7267367353,195320.246264949,281.267352444735,107.597041189753,584.996502353564,0.694093092516083,0.607778773688452,0.782969392603656
"7",2020-05-14,"Auvergne-Rhône-Alpes",11.4378796577788,7.68087097706566,16.4278949516048,1573.39735536832,1307.29293710942,1880.245455819,140797.413994027,98525.7225497391,195884.883315934,268.620070181542,100.995813003759,564.637050985253,0.694090016922014,0.607777565552555,0.782961002080404
"8",2020-05-15,"Auvergne-Rhône-Alpes",10.9087421735004,7.1944836717831,15.9043836452705,1584.30609754183,1314.48742078121,1896.14983946427,141053.971841127,98620.1887639742,196429.467750128,256.55784709991,94.4662142350682,544.584434193983,0.694087078142422,0.607776434090474,0.782952888704802
"9",2020-05-16,"Auvergne-Rhône-Alpes",10.4084097667267,6.76177061613523,15.3915534171525,1594.71450730855,1321.24919139734,1911.54139288142,141299.024746704,98708.547536963,196955.26793103,245.052905577152,88.35877298882,525.800180901813,0.694084269912766,0.607775374436301,0.782945043331469
"10",2020-05-17,"Auvergne-Rhône-Alpes",9.9268366924427,6.34583105616553,14.8468712996334,1604.64134400099,1327.59502245351,1926.38826418106,141533.103565601,98791.3884373701,197463.437779795,234.07881889781,82.8409004070802,508.169848765487,0.694081586263021,0.607774382032911,0.782937457116215
"11",2020-05-18,"Auvergne-Rhône-Alpes",9.46744156662275,5.944082343004,14.2968548388696,1614.10878556762,1333.53910479651,1940.68511901992,141756.714009682,98869.0765543214,197954.85412669,223.610444080733,77.6881169512874,491.416346895255,0.694079021503493,0.607773452612369,0.782930121506159
"12",2020-05-19,"Auvergne-Rhône-Alpes",9.03292831946338,5.57152886902734,13.7708092586227,1623.14171388708,1339.11063366554,1954.45592827855,141970.337867797,98941.9710898585,198429.938498741,213.623858114679,72.8945355371066,475.084372050761,0.694076570211323,0.607772582177581,0.782923028230172
"13",2020-05-20,"Auvergne-Rhône-Alpes",8.61580128073403,5.21787209120745,13.3224725109336,1631.75751516781,1344.32850575674,1967.77840078948,142174.434165223,99010.3447107564,198889.215420216,204.096297426325,68.3736208979463,459.27692147429,0.694074227217672,0.607771766985107,0.782916169289626
"14",2020-05-21,"Auvergne-Rhône-Alpes",8.2189296437574,4.89764278831818,12.8979780972288,1639.97644481157,1349.22614854506,1980.67637888671,142369.440265637,99074.4148367671,199332.639873208,195.006100413849,64.0701260106405,443.424452992587,0.694071987595518,0.607771003529067,0.782909536949447
"15",2020-05-22,"Auvergne-Rhône-Alpes",7.84046538544243,4.57774055224242,12.4625249941239,1647.81691019701,1353.80388909731,1993.13890388083,142555.772918525,99134.467838657,199761.999293011,186.332652887945,60.0530018899344,429.359419802447,0.694069846648069,0.607770288526068,0.782903123729466
"16",2020-05-23,"Auvergne-Rhône-Alpes",7.48088403236312,4.29798149113488,12.0739265510285,1655.29779422938,1358.10187058844,2005.21283043186,142733.829254795,99190.7200073028,200177.328631963,178.056336270466,56.2521686458262,415.329338952754,0.694067799897731,0.607769618901083,0.782896922396038
"17",2020-05-24,"Auvergne-Rhône-Alpes",7.13868502035383,4.02902422339984,11.6810754149089,1662.43647924973,1362.13089481184,2016.89390584677,142903.987733204,99243.5159177196,200579.715189126,170.158478408689,52.7959104167359,402.386557163061,0.694065843075626,0.607768991774232,0.78289092595395
"18",2020-05-25,"Auvergne-Rhône-Alpes",6.80956503631084,3.77829414994979,11.2628647215299,1669.24604428604,1365.90918896179,2028.1567705683,143066.609040075,99292.8866053179,200969.641012638,162.62130687064,49.3706875983559,389.925823511746,0.694063972111611,0.607768404448395,0.782885127638584
"19",2020-05-26,"Auvergne-Rhône-Alpes",6.49701223289775,3.54916649086891,10.9005460582656,1675.74305651894,1369.45835545266,2039.05731662657,143222.036944669,99339.1368333492,201347.355462668,155.427904593951,46.2502280312332,377.714450029917,0.694062183124813,0.60776785439762,0.782879520908334
"20",2020-05-27,"Auvergne-Rhône-Alpes",6.19904203274227,3.32630429624382,10.5497570885114,1681.94209855168,1372.7846597489,2049.60707371508,143370.599112436,99382.4638313729,201713.299346675,148.5621677674,43.3269980237572,365.943884006914,0.694060472414569,0.607767339256256,0.782874099437281
"21",2020-05-28,"Auvergne-Rhône-Alpes",5.91627913845408,3.11959304835402,10.1959980765063,1687.85837769014,1375.90425279726,2059.80307179158,143512.607878267,99423.0372414396,202067.531703554,142.00876583055,40.5734100667151,354.232356879188,0.694058836451893,0.607766856808783,0.782868857108098
"22",2020-05-29,"Auvergne-Rhône-Alpes",5.64604359976427,2.9263223938391,9.85756349340377,1693.5044212899,1378.8305751911,2069.66063528499,143648.36098175,99461.047155954,202409.420167675,135.753103482926,38.009914514402,341.8884641208,0.694057271871267,0.607766404980284,0.782863788005189
"23",2020-05-30,"Auvergne-Rhône-Alpes",5.38853049971244,2.7425426997412,9.54355576712597,1698.89295178961,1381.57311789084,2079.20419105211,143778.142266349,99496.6585709446,202738.799362956,129.781284599809,35.6114149905738,329.379195280612,0.694055775462907,0.607765981827525,0.782858886408055
"24",2020-05-31,"Auvergne-Rhône-Alpes",5.14239590585312,2.5683431963417,9.21412460210014,1704.03534769547,1384.14146108718,2088.41831565421,143902.222344306,99530.0228377653,203056.126851576,124.080077957076,33.3642668207152,317.327488620353,0.694054344165357,0.607765585530594,0.782854146784877
"25",2020-06-01,"Auvergne-Rhône-Alpes",4.90805481471136,2.40632064826799,8.93224747036202,1708.94340251018,1386.54778173545,2097.35056312458,144020.859228979,99561.2823268177,203362.577368859,118.636884672624,31.259489052395,306.450517283264,0.694052975058469,0.607765214385079,0.782849563786308
