"","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",0.344785105727424,0.923838699489295,0.771902478500026,2.66820338130676,1.08003166816346,1.31252798744117,1.03110265583855,1.37337696523526,2.11693792681613,0.170245613924722,1.88792784980435,1.81661421040687,0.880003220096954,0.71989133352369
"2",0.230215895603062,1.01679897206113,0.888292932457774,2.42573933792374,0.737060872521535,1.27936648990899,0.413925042875447,0.866970888605481,1.89084572255696,0.155593377644546,1.81687761652197,1.6924884191854,0.697982587723218,0.518934281780256
"3",0.445004928000415,0.733302704420079,0.734821097130012,1.95973126516766,0.978349262393343,0.888750229545255,0.334947266682154,0.665691808407919,1.53512649198545,0.141276806143529,1.50002444717907,1.16123661234016,0.850089844613032,0.683147024230153
"4",0.296279544442813,0.944345831888636,0.989404219442614,2.55377298691752,1.31980718777964,1.4253687744182,0.233745955327152,0.790167101856277,1.36100921685846,0.18848584873924,1.70296169939664,1.08657059573909,1.10615656885082,0.661658975859083
"5",0.619373170623776,0.794538535951143,1.02077559958634,2.11114462534253,0.988499414878146,1.48096810179127,0.24902108107151,0.912427244054184,1.56581084466565,0.130410562403437,1.94132207654845,1.12685986255758,0.784080869221056,0.759038161589428
"6",0.289470895477693,0.908530369394863,0.887330923599658,2.39134079585493,0.999850165410249,1.06439167116761,0.364809202338658,1.10225049962818,1.30082796476021,0.117231749560209,1.65246569200844,1.34377671366002,1.10871371596166,0.74580000482768
"7",0.236625305601873,1.23381265143145,0.800513943322137,2.13732734936974,1.00697329735926,1.56941013212837,0.694753156713383,1.04767511374877,1.50153904014739,0.32407197001573,1.70173513448732,1.50659662980243,1.0865582088251,0.669650999914165
"8",0.662580969989202,0.769113561508509,0.857630977925303,2.32889086046833,1.08148975450334,1.56519180040537,0.566475524477345,0.879854584289293,1.56515720140037,0.441966238452585,1.67773566041315,1.33432622178091,1.09771359020035,0.616579830927624
"9",0.725133366997192,1.11033522397476,1.04116662385786,2.32379219540407,0.907851824282562,1.23009100943872,0.507523997298264,1.252468981932,1.24094415216876,0.257706572502648,1.85703445469239,1.23360278136884,0.964401284204248,0.597542418367697
"10",0.2014921075188,0.905686632030921,0.687235544006359,2.14404312787759,1.14719406511341,1.20979498448796,0.399890050988493,0.882477667747908,1.57235885317022,0.225892430410791,1.89231267427455,0.689858067320215,0.787795308151739,0.709068263594304
"11",0.365825725322167,1.07815712102831,0.786235213354738,2.01565254188738,1.04886596822911,1.1839471660613,0.542126230009436,0.927220217584382,1.65205415556209,0.121230524787366,1.97794612592313,1.2194730983996,1.19030364278058,0.85312758320679
"12",0.458064066433101,1.01701148099765,0.865181221930937,2.15545740152318,0.806498044713085,1.37797080743676,0.322575758122374,0.979538249915962,1.57569937906369,0.215756544573092,1.9086802190369,1.53912932404843,0.75295659414105,0.691457561273827
"13",0.745312450452919,1.07116403615409,1.1142644629281,1.88804562573104,1.00241519273648,1.390804533939,0.432392918971311,1.04934194558043,1.56360933764138,0.148858525815048,1.62163861343868,1.32242660180893,1.04065975606041,0.94736897836268
"14",0.0755032140638575,0.868184951882666,0.730422635412885,2.0656740487798,0.995547910427711,1.04866841208797,0.359015006069437,0.822974207831265,1.19835159562973,0.418076269964026,1.62003053800422,0.861577671691515,0.87592360920759,0.719014087249924
"15",0.398048078594703,0.877806201792543,0.832442141014062,2.45365991918969,1.16845486701594,1.02417043662661,0.349817110617701,0.887028888717559,1.28514398812966,0.202495318427848,1.75720128598509,0.98205084695682,1.01832520783229,0.429087048311681
"16",0.436335691527932,1.17704532061586,0.696764137046622,2.27034903785197,1.03793500138923,1.10552691903259,0.244796354308485,0.767194975752723,1.32199126989988,0.155424319967436,1.94490417595837,1.03269631752591,0.891799142706011,0.789199588270674
"17",0.82430299365424,1.14076083284769,1.11800054935174,2.20290372691681,1.07551148178911,1.1969006292735,0.435123367537618,0.968544969846279,1.77353627618793,0.175870174721059,1.71770814197491,0.99842010123155,0.797814183511747,0.911657640080718
"18",0.422165726217336,0.749703742786562,0.790263036041577,2.45999341123815,1.17812905746028,1.5318507058351,0.426376823302335,0.800632387941625,1.71177429343239,0.231496705938754,1.73345432851269,1.13771698368049,0.923472118131646,0.913861183696361
"19",0.245655715019033,0.900267654519043,0.689537594003986,2.41855615741677,0.970451125037652,0.765559870630068,0.376719456700317,1.11023379772307,1.20850399185144,0.187839020194937,1.94867247528094,1.36785663192305,0.823651435883965,0.631206311458805
"20",0.553484616369072,1.07198202980201,0.918247902213178,1.75331192606834,0.996684252912492,1.58489004153029,0.85697951552829,1.13139965101156,1.50817436258543,0.290068973773025,1.8333776564841,1.3435673545773,0.804302162646428,0.514049531312198
"21",0.668169109644511,0.930595505614451,0.81560357275722,2.55025081928674,1.28315722362637,1.35059718491853,0.293260015454168,0.878632675392718,1.12693514758232,0.3112232555483,1.81506491196214,1.14547331104009,1.0094130433997,0.724580416666968
"22",0.993853936479063,0.828170926530446,0.857132099085179,2.20927599936374,0.960712187593911,0.92186067493505,0.481778434687404,0.778983249581149,1.42213702664995,0.179809853748491,1.74205263548483,1.11754684059342,1.1103227901055,0.77004383816494
"23",0.529498466387719,0.736608229428255,0.90764264218468,2.32106746716892,1.11870048797674,1.05010188212197,0.246302257332952,0.997328478096898,1.61795108031271,0.212671350208479,1.7824099650024,1.30260390967853,0.901646193329542,0.658934145748635
"24",0.885876263279579,1.21011586410852,1.01289613398818,2.16500969709923,1.09482787445081,1.07244680277825,0.572242159406389,0.805745015612834,1.68472474044133,0.294710641028341,2.05993565353577,1.10172198667595,0.969019881922742,0.598602081690501
"25",0.410720434683165,0.930123828794787,0.653438852006229,2.62356355903076,1.15132718864719,1.16721988771899,0.586521211950492,0.632778365953902,1.74180974013141,0.270656782487074,1.64174035364754,1.12315475410478,0.927579565427529,0.537743806922469
"26",0.378750550533656,1.12754655387776,0.67573544525681,2.24340780952701,1.2443635401789,1.31943815962633,0.280248711708966,0.890866638620263,1.55892554785928,0.164114896193151,2.19290194867692,1.1259534569088,0.966094649255578,0.747072996725251
"27",0.518718173327314,1.1694507541419,0.922516297006638,2.17233054208745,1.06920763593493,1.14398994021725,0.394498443880856,1.06761873215783,1.45790414102547,0.214933324022599,1.72625082374368,1.13388751751293,0.720509281775598,0.792593178624642
"28",0.0932550741109691,0.834970896451016,0.815839448200525,2.04564308068686,0.752140986058707,0.97452848756195,0.542833579062623,0.763562706947218,1.44390188123707,0.384858938794108,1.88014599651822,1.06846843628948,0.549923413008176,0.443072410586383
"29",0.522622369430942,0.987564874436856,0.848981376621346,2.18292228737732,0.963475713014184,1.05087164115323,0.461008696225743,1.33238059251646,1.42212121628678,0.151268077793463,1.71959411261056,1.1454280611885,0.988176284485988,0.595906709454335
"30",0.630939855544118,1.12317815049745,1.01715959658455,2.41664611564242,1.21613577927971,1.16878383212908,0.897477385415638,1.06159659702843,1.4666591419853,0.12750064142741,1.97507304103249,2.08854647807221,0.739797557825476,0.660264807794972
"31",0.371290758021429,1.16528386717136,0.941199794606218,2.45897651626906,0.932218297013295,1.10611076568806,0.55512657586893,0.91013500697057,1.57217735835388,0.123954867332792,1.77598394490415,1.6486535447625,0.827754138181611,0.767806282224343
"32",0.392737999014765,0.992660289270734,0.930384437000789,2.22805559997309,0.913435624648936,1.14538823561335,0.71708650705733,1.09140415003921,1.6105520717217,0.191067918771192,1.70140083225539,1.19724129636147,1.0241740206603,0.500073371759842
"33",0.257390907924519,1.07004096873669,0.943727955685897,2.26845946192709,0.914202192071749,1.57053428843609,0.583190661066718,0.780370311278864,1.23911538549661,0.2453280202011,1.48910344711285,1.14203508343308,1.11278231935851,0.855449192455027
"34",0.121370288930238,1.10955903816216,0.647121010367341,2.38778946113438,1.07642059349683,1.48162465236442,0.331063667903363,0.78615136636751,1.87285903011735,0.294379417817641,1.84912725139185,1.32776822241644,1.21387431346153,0.701391523237689
